sample_id,N,alpha_true,m,V0,E,L,hbar,M_eff_true,M_eff_noisy,logA_clean,logA_noisy,A_noisy
5085,91,0.23848677250618788,1.0,1.299865084896326,0.15037946041652547,1.4034196855774344,1.0,2.9322801393410045,2.716250380603414,-3.643821243506478,-3.6181970385860382,0.026831008181909907
5086,98,0.2625786459671722,1.0,0.7662268154228459,0.11529712700209821,1.2328128703437933,1.0,3.333139165745051,3.3161947697119603,-2.5680644613944406,-2.4887940985282255,0.08301000813389856
5087,134,0.19727022339418096,1.0,0.6074374427770209,0.09216032664574109,1.887166262525574,1.0,2.627933908898674,2.5310183288651524,-3.1056521366628638,-3.139041499518412,0.04332430437340809
5088,124,0.4137542454794324,1.0,1.4827282454961983,0.07041106525013059,1.3834120279876574,1.0,7.347880925320178,8.106052925204985,-6.302512578666666,-6.371218159595834,0.0017100748122071288
5089,11,0.42317764673602365,1.0,1.2455423145920745,0.3213983383405523,0.7759142510347949,1.0,2.7586341351357797,2.703857837539664,-1.7520463768177061,-1.7734776318739434,0.16974166219840395
5090,136,0.24208413600127676,1.0,1.2194614964413044,0.4295883753987574,0.730282698452527,1.0,3.2847016092422976,3.4406583956014427,-1.66353766630573,-1.5518986240728727,0.21184537702514591
5091,151,0.337250086594336,1.0,1.1436249775097491,0.05846630104987273,1.4847933222102399,1.0,5.430754417802585,4.822344857213582,-5.097505571971377,-5.089176787413461,0.006163091333801121
5092,290,0.21752880747188114,1.0,0.6812684452623723,0.01223859338371909,0.8626689897390805,1.0,3.4327525624245556,3.2010677144265274,-1.8488564075709066,-1.8766264603354617,0.1531057438047446
5093,172,0.3866896812455775,1.0,1.4618987740469116,0.5160907072239315,1.2627635237658512,1.0,7.319068007243694,7.697619663830525,-4.698577821395275,-4.608427197046128,0.009967482872487042
5094,409,0.2922769224187685,1.0,1.1438418704022688,0.091750064727488,1.1061683289360393,1.0,5.798911097470804,5.7719247488038095,-3.8639923870748505,-3.9060955262783827,0.020118901628322697
5095,57,0.30773285761938196,1.0,1.271134733735214,0.26336468313656747,1.1815371950933073,1.0,3.470087188987233,3.529597212228716,-3.1247358710799333,-3.158543132041634,0.042487594828733266
5096,47,0.29829893826312676,1.0,0.7901041709237211,0.13647448758209735,1.4875884220908162,1.0,3.1534432205606824,2.9830364812408576,-3.0203423943941097,-3.0752309483186666,0.04617896219638171
5097,183,0.33530350778270657,1.0,1.100616887162032,0.13392071490353974,0.7929408137384191,1.0,5.735982089344137,5.784752998359623,-2.6406124267777273,-2.667647844617821,0.06941530902776803
5098,186,0.2856294683451316,1.0,0.9841136257982958,0.2474785097800074,1.7208560733479963,1.0,4.448768178860949,5.051978449662861,-4.405605885649449,-4.407226695018626,0.01218893513384711
5099,420,0.22053738399045145,1.0,0.5618315572082621,0.17319846031057515,1.5949863561023638,1.0,3.7889993961268726,3.9031211745660914,-2.737184864701492,-2.6911095198961004,0.0678056658853999
5100,303,0.291611202371458,1.0,1.2044708562013726,0.018903760238614068,1.8071447536241387,1.0,5.291958972294457,5.262445123134869,-6.401463035957891,-6.400973696715983,0.0016599402077070542
5101,409,0.30905335105958387,1.0,0.834791541650073,0.11318703637108203,1.9653454421910612,1.0,6.414485686608161,6.524663466095635,-5.979769337845205,-5.940395949564441,0.0026309877063116728
5102,239,0.3036557042196734,1.0,1.3216334453228495,0.3769936159619592,0.5418321343665753,1.0,5.274898283857303,5.115314743555805,-1.710487588387326,-1.7459070568018376,0.1744866478647048
5103,91,0.38691448095741576,1.0,0.5870363622868183,0.15768538224832698,1.0314443976299104,1.0,5.727716098586665,5.731993820091678,-2.287482552151818,-2.241632412352066,0.10628486196828968
5104,194,0.3557223017997322,1.0,1.3073301784593092,0.2558183908065633,1.6833908803388455,1.0,6.513615184065607,5.719952889930107,-6.230430981468136,-6.248393111615393,0.0019335586541951496
5105,80,0.3079222237000861,1.0,1.1707033296677496,0.3756978978908831,1.7687360196950863,1.0,3.854816424053335,3.9579587737599655,-4.3788988797526995,-4.411433455000134,0.012137766910984567
5106,433,0.5034480974384151,1.0,1.1720280656051023,0.11633615123971262,0.9050197941211258,1.0,21.24881988937044,21.900043740116782,-6.0619043736979314,-5.990935339987872,0.0025013233679372572
5107,182,0.485924969914331,1.0,0.8366939142470108,0.025526046576095356,1.1599224138731712,1.0,12.537909225208509,13.054268455718388,-5.231327008987103,-5.234202410033614,0.005331074800360975
5108,145,0.3208984376749218,1.0,0.9688946506345916,0.19604371735281448,0.9822580932288356,1.0,4.938324396486057,4.425773230617423,-2.7138028179728497,-2.730617364289006,0.06517903803397128
5109,239,0.35180559453806715,1.0,1.4465888694031883,0.010919728373509947,1.0074351005230138,1.0,6.866472539995258,6.68809325170605,-4.473280200240966,-4.531162006912683,0.010768156128163
5110,408,0.41995896418473977,1.0,1.4243530958452513,0.0879290750387394,1.4898647179973659,1.0,12.484470800391366,11.867230536035953,-8.606350694849631,-8.628785670840871,0.00017888173463579532
5111,392,0.3533748228336492,1.0,1.0600268270459559,0.25890041455807394,1.376876272373273,1.0,8.249013312665085,7.96335683380517,-5.005661076723889,-5.001458653940395,0.006728125830729393
5112,96,0.3471401478625362,1.0,0.5338568566478408,0.20040630459704362,1.3980367762747727,1.0,4.8766987538652415,4.465551199176111,-2.5212289115526723,-2.4972565917544007,0.08231050046633792
5113,182,0.4175124123834205,1.0,1.023018431448047,0.12979005835724855,0.5824782103521635,1.0,8.782291688798843,8.338576260864643,-2.307171429821069,-2.361963375064365,0.0942350227529663
5114,329,0.31696684545983406,1.0,1.29242019737368,0.10929362266393432,0.9123335047024661,1.0,6.278669791245425,6.72354245145297,-3.516560134070299,-3.5303530897672113,0.029294570427660985
5115,346,0.41874990703091114,1.0,1.3942790273226024,0.5449154145240698,1.1374046853807094,1.0,11.567456641832909,11.331929289659628,-5.0419179832958685,-4.956521879797985,0.007037362106593806
5116,447,0.42724422521029054,1.0,1.2409458452541857,0.1555939827240334,0.8342034565339624,1.0,13.562151275384654,13.354643667364742,-4.526229313297011,-4.421953969274378,0.012010740722967855
5117,161,0.18137902299380557,1.0,0.5454747359877881,0.18035244228870664,0.9804020767317966,1.0,2.513459671233251,2.3867239387001455,-1.3282332764888574,-1.3799374994298408,0.25159427735414613
5118,488,0.3259028250894879,1.0,0.7135144767847377,0.014635232914117731,1.4563933441385504,1.0,7.519061118940901,7.665069873331488,-4.721462689248897,-4.694963124680998,0.009141204446505145
5119,206,0.3098318756002839,1.0,0.663204504643274,0.1725449228213468,1.1404627859947893,1.0,5.210864986901917,5.0658870774046045,-2.578939588574216,-2.6664734791390834,0.06949687585564528
5120,325,0.424009099664515,1.0,1.400749246577579,0.49861314500658743,1.9447970564658275,1.0,11.616128358602728,11.92097896448823,-8.903402740171972,-8.898503048948745,0.0001365932469195806
5121,471,0.38025238969331526,1.0,0.5386912075478038,0.1695937261556672,1.7420506265770783,1.0,10.385384679414338,10.034221296043938,-4.823448041137888,-4.767662558925678,0.008500225733758944
5122,89,0.2638227663719068,1.0,0.8696952372680431,0.02717135238437075,1.1446949910604183,1.0,3.268085908033808,3.13968263377191,-2.6862264633107658,-2.654216624330082,0.07035393064110164
5123,9,0.40675945775178524,1.0,0.5097857708928895,0.11277134677093276,1.6821269582326315,1.0,2.4442586776712716,2.2595011249314396,-2.3434219553943896,-2.364815134359846,0.09396666997150577
5124,309,0.4708416240309621,1.0,0.9963654015690248,0.20003685706115645,1.3469294817503878,1.0,14.8722300347237,15.34986577710255,-6.555322245457448,-6.5534664654129475,0.001425166734537988
5125,493,0.3308948815380059,1.0,0.8392839144906554,0.22516864777156925,1.5258149239948287,1.0,7.781248093245334,7.495055601031506,-4.717006062237843,-4.760807226814457,0.008558697797899808
5126,369,0.2885462066964631,1.0,1.175613429276119,0.0890394221999916,0.8868323496227388,1.0,5.504345934854753,5.301676355866878,-3.067178425296909,-3.047962794841921,0.04745550257757982
5127,437,0.28736399576640875,1.0,0.6694083710965747,0.13031829073408135,1.1386317403598771,1.0,5.738247768610557,6.117333820052039,-2.832165331853963,-2.9442908279796445,0.052639376955880265
5128,377,0.3023580494057871,1.0,0.532305575891926,0.031000587229730783,1.1841122770892794,1.0,6.011426552187091,6.554289032735945,-2.907017643720379,-2.9242267810086355,0.05370620251800879
5129,495,0.30498862466098214,1.0,1.4397198711501686,0.06205564426615217,0.8824116965246597,1.0,6.634740383177533,6.277460382521309,-3.772853236145413,-3.7258515431778263,0.024092575820686576
5130,380,0.3940094459088289,1.0,1.0101741388083927,0.1976244694473457,0.6002490720632099,1.0,10.386257975509686,10.085500886656622,-2.4660450545273123,-2.3902642965820493,0.09160546966524949
5131,235,0.21192277906138274,1.0,1.339897139016002,0.09902017894648776,0.6024454016518461,1.0,3.180411321084916,3.319596435985804,-1.6925390501219948,-1.7084511821128976,0.18114613783769667
5132,103,0.3534404129030376,1.0,0.7827461262513917,0.05906275586105944,1.4408187674155488,1.0,5.145386702480543,4.8142670467697855,-3.9319470526056755,-4.039543828622452,0.017605501710084518
5133,18,0.38153006887672,1.0,1.4155823121821292,0.4105569691596827,1.3444266164291883,1.0,3.0124802291860653,3.19619296107826,-3.308283424346372,-3.3595943586504644,0.034749351860194753
5134,273,0.4141419152425422,1.0,1.4973548134306727,0.5614423187074988,0.5125584984198459,1.0,10.207445375172584,10.3071142183027,-2.2404465702684,-2.268579944514977,0.10345899332790225
5135,58,0.3070287004838708,1.0,1.475066482464329,0.50068797945094,1.093619168315906,1.0,3.47874828518164,3.7391184275591676,-2.847452322928498,-2.80380081136687,0.06057937372817713
5136,263,0.5701772150244169,1.0,1.4353715287247941,0.438526815106294,0.8434467291256815,1.0,23.977485065240497,23.78979082098361,-5.831606694434504,-5.884678004739471,0.002781741788806287
5137,52,0.4248341889260479,1.0,0.5874864016200174,0.02887780792845659,1.1780042840402687,1.0,5.358174937860186,5.624695040685728,-2.882200029911758,-2.893459709969584,0.05538426726371498
5138,391,0.35873896494755314,1.0,1.2446115667182611,0.18027272102545416,1.537124053112166,1.0,8.509710916453034,8.92113202385092,-6.542161732292678,-6.623298357552618,0.001329040058920907
5139,197,0.2783336357930583,1.0,0.8622393963813825,0.06680180690453835,0.8489539778803838,1.0,4.351381158709946,4.113764610016463,-2.2336532987249216,-2.3022851063991947,0.10003000315953292
5140,95,0.3939630104439638,1.0,1.2044985369575874,0.19561385043058185,1.87155137330083,1.0,6.013813357442885,6.577752281259571,-6.519472959696189,-6.600553446462213,0.0013596153549741716
5141,346,0.3456747333749562,1.0,1.114532714189599,0.13408935046311943,1.9894410479863467,1.0,7.545611717120294,7.079788590686059,-7.652521433662769,-7.740595095342851,0.0004348127430331071
5142,270,0.3471703569926716,1.0,1.2425153371387982,0.44654625953566435,0.5675895618481559,1.0,6.983890572498698,7.030690376820243,-1.892544975030117,-1.9097127790373558,0.14812292449524495
5143,250,0.3820073711303445,1.0,1.066964059677243,0.21898552227955462,1.1062181425262518,1.0,8.241964865375648,8.333353941749818,-4.135838619352722,-4.125729217469295,0.016151712182037637
5144,246,0.17195282433722608,1.0,1.2577335662897844,0.12725007901261404,1.4772177890367497,1.0,2.5770808542468924,2.5680104167748943,-3.5657891609734658,-3.580050886032522,0.027874279807648922
5145,36,0.28600838345703705,1.0,0.5054342783556826,0.08542653655507232,0.9629957430031553,1.0,2.7868626326451054,2.694312946884896,-1.4734173996187314,-1.4118236440908265,0.24369845842207438
5146,473,0.3791853154712745,1.0,1.2003202107167392,0.42620533838066504,0.5210199918783295,1.0,10.333990679128819,10.463205512644077,-2.084040353374122,-2.069335320817538,0.12626968264777685
5147,118,0.37049730505238926,1.0,0.8753010392290754,0.32703054124578224,1.5877141582724368,1.0,5.856345631087499,5.406781845896018,-4.02344532639886,-4.008837790628304,0.018154482290097855
5148,240,0.23639947071897466,1.0,0.6508494002919183,0.1217322156965536,1.9468449390466585,1.0,3.6532608074518853,3.8281816653410523,-3.827918058497328,-3.856610794752749,0.02113952443541267
5149,253,0.31763838258314436,1.0,1.2576572312458212,0.030547438590639565,0.8966182498023982,1.0,5.798602193591238,5.5928739820810245,-3.3824075949108896,-3.338402162334496,0.03549362548828663
5150,10,0.43200590361358715,1.0,1.223510535354258,0.1202518791012956,0.9112678921148201,1.0,2.70399512081311,2.765330779562348,-2.2258848314744464,-2.2833700112012276,0.10194008796090522
5151,221,0.255690790460163,1.0,0.9796504765973546,0.3145599085435299,0.7587517634524052,1.0,3.9759371772682393,4.128729969851319,-1.7449173565623013,-1.7592665606084514,0.1721710945889414
5152,409,0.27376642468526247,1.0,1.388211083533688,0.08726859294899947,0.8030384626191454,1.0,5.188026100329281,4.8286547400469715,-2.950403877761553,-2.9191315233773585,0.05398054779262488
5153,351,0.3186065222393004,1.0,1.398842700213529,0.34768306010408734,1.7304980746121674,1.0,6.470702730197016,6.549599584104255,-6.382578739425729,-6.370676196553347,0.0017110018607455644
5154,64,0.3214423104161247,1.0,0.8804627837342502,0.3109846625350837,1.9833449718105398,1.0,3.8069981332962897,4.10894668908909,-4.129933997572742,-4.213828047592937,0.014789644373793003
5155,264,0.2528014976891413,1.0,1.4429993248307997,0.4711324167060548,1.035042742001867,1.0,4.094351268292564,4.1389057331647505,-2.919908412115633,-2.9144769546151372,0.054232389617012954
5156,45,0.2639153523373162,1.0,1.0250988722065113,0.08723922344648602,0.5759478103271662,1.0,2.7309148753067856,2.6379536587685335,-1.3035303169670276,-1.4212658367639104,0.24140823998075675
5157,54,0.3510551711278905,1.0,1.4661271434381744,0.44302368758118743,0.6978013557730458,1.0,4.056633640511149,3.9322087375389527,-2.010432408182556,-2.041079004037294,0.1298884850401516
5158,25,0.34617092226374535,1.0,1.0418849083956756,0.3570525896204626,0.9856485243312559,1.0,3.047376976656892,3.039241722227974,-2.0136884944147866,-1.9129317811654298,0.14764688308629312
5159,489,0.39920898196120913,1.0,0.5581193663078707,0.22251600349849981,1.3091904361610016,1.0,11.846668932930031,11.301666036381171,-3.69172293598809,-3.698413005751506,0.02476279371485453
5160,462,0.25639472084980475,1.0,0.6204079265570978,0.21277173647180606,1.9461817596255022,1.0,4.821699443237467,4.949902051621992,-3.8586450495574063,-3.8061947677633152,0.02223261847568884
5161,348,0.38677825881379946,1.0,0.9922003153440497,0.3311976975803751,1.3551691900458405,1.0,9.616733801495048,8.909044057354912,-4.831966383642611,-4.812976103836381,0.008123646868993072
5162,132,0.3583555221405777,1.0,1.2110327937617018,0.006499462937944912,1.7469185088020682,1.0,5.753331236187813,5.853681999949404,-6.5036437549548864,-6.441599812145251,0.0015938547716476022
5163,348,0.3804674255170357,1.0,0.7544143661241375,0.14931139073503674,1.9806881109331338,1.0,9.268044528343433,8.6477587427895,-6.633455081161834,-6.608103268517945,0.0013493891525584042
5164,86,0.24212241724424532,1.0,0.6405869665634708,0.23842212781225144,0.8120341779841034,1.0,2.940258005915477,3.0301490688759167,-1.248774655727515,-1.1819007832287196,0.3066952230722073
5165,236,0.3291705894364606,1.0,0.5353271321325533,0.03552356088988354,1.8684488989265966,1.0,6.040777542370299,7.179528277246618,-4.591370307350029,-4.6038148214548364,0.01001356283454875
5166,343,0.4543173267474966,1.0,0.9687291467050648,0.22772737377592578,1.3127199784482113,1.0,14.184957768028125,13.948891021741119,-6.018811468370513,-5.924495520865492,0.002673155896471685
5167,65,0.2772528494264761,1.0,1.1687239443486757,0.13606510292735619,1.8635357470655385,1.0,3.1815253932355194,3.2917794129685554,-4.776929772744078,-4.781418640768539,0.00838409650571852
5168,65,0.32256512186713737,1.0,1.271919981693539,0.17469545228645855,1.9685666845264316,1.0,3.8439932627288433,3.7431371763447556,-5.7174739129208785,-5.700851441714858,0.003343117775394001
5169,374,0.30417009915141857,1.0,0.8082002596621547,0.19286337721959995,1.9150125382120378,1.0,6.061646563346785,5.7724279503146185,-5.230442091871146,-5.184112195552261,0.005604910471521768
5170,69,0.30671278563988236,1.0,1.4616244484278842,0.01812107250756421,1.431635056302673,1.0,3.6643633179347934,3.4469447520676266,-4.6564558294915335,-4.6970991814809295,0.00912169915421021
5171,14,0.21941658986078544,1.0,1.3485226118747136,0.41042974181668795,0.8919108537743924,1.0,1.784347781082005,1.7908204104948047,-1.631920946756474,-1.6328893860251124,0.19536427503046117
5172,205,0.3835709982898564,1.0,1.3408015883795175,0.4622614047630371,1.2125839663020819,1.0,7.704096894658314,7.232394173602626,-4.461372671045508,-4.447077471813892,0.011712747834480418
5173,379,0.34685294271357403,1.0,1.297990340059454,0.07283302109358696,1.6489442213697136,1.0,7.84167065335449,8.248362010930574,-7.228050719945788,-7.158484596689016,0.0007782329969435853
5174,314,0.3763150337030244,1.0,0.661765951546327,0.22817391404793705,0.5890160206014778,1.0,8.702262203612054,9.994720303053606,-1.618075702933105,-1.6363090074820494,0.19469734413915465
5175,61,0.3306205267560349,1.0,1.0480567427278893,0.3917278178716406,1.022533646791415,1.0,3.89284122245347,3.996378588942685,-2.3114618117811525,-2.3341788889559725,0.09689000732771849
5176,456,0.3966198701614981,1.0,0.7069716342856045,0.06615829783341923,1.8201157633381109,1.0,11.339614501831612,10.297856641732045,-6.938713006249476,-6.936400259946272,0.0009717613970284327
5177,392,0.31667998741271036,1.0,1.0186708798331612,0.13140820513328852,0.5957679000644641,1.0,6.625853039501689,7.088060714347708,-2.0428623438226174,-2.065824177774815,0.1267138128115054
5178,427,0.22745649124702969,1.0,1.1499777403178348,0.3238910669529624,0.5501925192159279,1.0,3.9655907687516745,3.8394658620397,-1.408304070234882,-1.4017648560524056,0.24616213961132768
5179,26,0.3211752463315624,1.0,1.4575595937947574,0.13131226947089322,0.8064227861893419,1.0,2.8474388985217867,2.8294525282000564,-2.2162423812386836,-2.205723725793842,0.11017076302202984
5180,255,0.29811128520690744,1.0,0.5971941618796154,0.16197401750781656,1.86877184266914,1.0,5.216951341670184,4.801084761320552,-3.982301772267022,-4.031844573098442,0.01774157412233424
5181,406,0.28781748187409517,1.0,0.6658900839542008,0.12853828937221667,0.8966604496153846,1.0,5.633514213456747,5.603081174101474,-2.2062872788877192,-2.181646759666111,0.11285553159708993
5182,137,0.2617701501117644,1.0,1.251527052203072,0.09025230260711395,0.8381000051240555,1.0,3.6251807368352065,3.8419146110071076,-2.4318857304675503,-2.4663043173695947,0.08489803614097974
5183,255,0.35618784918032403,1.0,0.8379734640543516,0.1323781716787077,0.9144532135311201,1.0,7.1974784103187,6.259584343748731,-2.914368814007079,-2.9629320513340804,0.05166720397163467
5184,366,0.22101680598896487,1.0,1.08315227763409,0.30400972712400703,1.236998005774752,1.0,3.686144888540724,3.912076422184233,-2.9646857063110086,-2.9425886148586176,0.05272905669938115
5185,359,0.35060124780041463,1.0,1.17992368045392,0.29397741567910013,1.029309517331277,1.0,7.867183895390523,8.108340785902884,-3.8430348953556766,-3.8434793542574655,0.021418947440744324
5186,205,0.3655393919029205,1.0,1.2319433178603234,0.15038275117851885,0.8934590752138263,1.0,6.999017841593782,7.080762782969779,-3.4764311680809112,-3.5948246201528105,0.027465499648779014
5187,449,0.40110702998732684,1.0,0.5873009438665254,0.22000900350911504,1.8440901136946155,1.0,11.58336263021774,11.635381035810182,-5.379230608810768,-5.334181512337707,0.004823856764153632
5188,151,0.3563412808651373,1.0,1.483628208022104,0.14847643554981332,1.7795258991385823,1.0,5.976672192459294,6.089767400402934,-7.10909548470124,-7.170180445009181,0.0007691839233037766
5189,402,0.2604215829735228,1.0,0.5267397602972668,0.20914770656066453,0.7131686717478576,1.0,4.76646788434425,4.96319440937262,-1.2409103428856905,-1.2406285813683215,0.28920237356934664
5190,192,0.35898075687477826,1.0,0.5569374993687591,0.13066311869528285,0.6965105008996335,1.0,6.60178236525837,6.607711476853782,-1.652410263931969,-1.6801267865224603,0.1863503478290118
5191,229,0.2818561894917315,1.0,0.9057806983516548,0.2220383498452728,0.8003056022637383,1.0,4.625239616887835,4.676578005250568,-2.0127239433006925,-2.0555979837473157,0.128016261041155
5192,66,0.34372710128858686,1.0,0.6747793902054532,0.012959153258117728,0.8234374755376055,1.0,4.221108958401601,4.040017578609406,-1.9463858060322072,-1.9495020517105166,0.14234493435863177
5193,14,0.21220564411073806,1.0,1.406685783419784,0.22342632795319592,1.8099389383208568,1.0,1.7507125219605315,1.5604849049823613,-3.684056923892623,-3.645709232974853,0.026102890256830956
5194,196,0.29639029866081157,1.0,1.0504143690936956,0.22961263593644682,0.9178882746121355,1.0,4.77972006134081,4.970033809495111,-2.5711367926894066,-2.472888707358499,0.0843408706720567
5195,309,0.43139036975004064,1.0,1.383217092637835,0.47146835755946814,0.5283701543349784,1.0,11.86162279353827,12.763982225537603,-2.457326788155603,-2.5484471299542233,0.07820301087343506
5196,100,0.3917581038623008,1.0,1.4438013846175342,0.32646279610365664,1.9298626165848924,1.0,6.074579325671485,6.167935399942039,-7.110364982564981,-7.07864304269872,0.0008429161739413136
5197,55,0.3631191597390062,1.0,0.7607559784866567,0.2601724213946526,1.0972986031952134,1.0,4.28508101711566,4.181890510536477,-2.2727812241010805,-2.2530084193560476,0.1050826159790655
5198,457,0.204701223971553,1.0,0.9988485717273167,0.20568920944679417,1.7587730559702526,1.0,3.5033869008780165,3.586112398984258,-4.146188854849638,-4.096212194236648,0.016635568515414978
5199,359,0.33738315449441975,1.0,1.336665674383093,0.030422643763551655,1.8815908662281877,1.0,7.278566011295763,7.455992535028359,-8.20493414702596,-8.222779970593631,0.0002684676942573915
5200,157,0.2502029614457179,1.0,0.8880148064671983,0.2909087631956044,1.226915809234262,1.0,3.543403387886881,3.207215159495024,-2.5238630862318274,-2.5270758800500777,0.07989229370982706
5201,23,0.3692012613816755,1.0,0.9857375549474845,0.007825737419847316,1.1042890518558504,1.0,3.1823770564375793,3.2032100804279744,-2.7550115815260194,-2.7968862520368734,0.06099970492980276
5202,20,0.3866023284915783,1.0,1.441050237972544,0.29798061635261275,1.5006394135599326,1.0,3.18405987412663,3.2394892564636035,-4.048725202044732,-4.18980966372931,0.015149168034800951
5203,183,0.30869355063627757,1.0,1.132856476287434,0.34635932544239456,0.8079291221161383,1.0,4.993488568943257,4.867664849402074,-2.2643255519652197,-2.2658789197476743,0.10373881636563724
5204,483,0.40922900555372965,1.0,1.027807189243123,0.1536266083798863,1.814386842429572,1.0,12.541486507907273,11.680521094881872,-8.496106949117138,-8.49365237684454,0.0002047640173344437
5205,82,0.27301634784615936,1.0,0.7314930336897897,0.07882479310797631,1.9974043055780086,1.0,3.3304465525660816,3.3948049998545207,-4.164649471643905,-4.199328077408517,0.015005656073175281
5206,202,0.42559413978456584,1.0,0.8314894597190421,0.20134169323482826,1.8381809985763458,1.0,9.575115756273393,9.909266504506343,-6.385523204247086,-6.412976729017961,0.0016401349908853804
5207,464,0.28921291965958557,1.0,1.2638474721590716,0.3461042670502938,1.383092530427161,1.0,5.904613164741283,5.698880304339188,-4.553261024482119,-4.562892602419037,0.010431840093049252
5208,100,0.2707248401445411,1.0,0.5026944939541568,0.17562068766912328,1.7945094717510301,1.0,3.4789619617620726,3.5352405009925345,-2.707126034198912,-2.7237147516201237,0.06563050002876178
5209,6,0.3188566010861917,1.0,1.392371837648951,0.010647794795359591,1.767782754287747,1.0,1.7705926734976578,1.691938375667864,-3.9103342274013713,-3.857681665237424,0.02111689885932771
5210,453,0.38728640780270457,1.0,1.3281802551335713,0.5256430279516277,1.8549348999781583,1.0,10.682446622363543,11.261479107577273,-7.680891485350775,-7.730443090946273,0.00043924944652373526
5211,376,0.40739308164001237,1.0,1.3034935094632312,0.2186057045158206,0.9791508969057802,1.0,11.19731025868745,10.768721787980578,-4.826295328808696,-4.870407611719292,0.007670238171645645
5212,276,0.3941362178221874,1.0,0.7259390025163189,0.21072186638587923,0.8497849114684146,1.0,9.163274013305733,8.98151415535379,-2.6112262316199013,-2.592782537222996,0.07481158418396902
5213,253,0.4592909639616894,1.0,0.8209571752286744,0.017502611991439192,1.6885027482194115,1.0,12.697889420010513,13.01575080732805,-7.627166039294277,-7.61363383909868,0.0004936746608069937
5214,260,0.3282320539256094,1.0,0.5367477024971296,0.17269703351426088,0.6072076713450218,1.0,6.203998186325026,5.997299734185845,-1.2905326465945994,-1.2911413416547637,0.27495678430270637
5215,27,0.3793602696432109,1.0,1.059330872383763,0.1434615654676754,1.2270164388041105,1.0,3.491423602917516,3.410503102655035,-3.1030116295739436,-3.119154718547365,0.04419450943476929
5216,74,0.32058942708854943,1.0,1.3901805899985873,0.2574846426738223,1.0803358413398692,1.0,3.9742568012324635,4.064703214410561,-3.2415924991524045,-3.2404965172079443,0.03914445437786598
5217,164,0.5265060506850219,1.0,0.8680717419689679,0.07157400460133197,1.0608985616281934,1.0,14.659821669167853,15.62195512011681,-5.12678937151541,-5.090902193682222,0.006152466665948916
5218,155,0.2686074347732308,1.0,0.7092079900000623,0.10379387424490685,1.8433338527456131,1.0,3.875603850789734,4.013104666276904,-3.9931438675041595,-4.098568201259232,0.01659642113303006
5219,420,0.3511244051625286,1.0,0.8394416113288343,0.2855365961086867,1.7962001184080802,1.0,8.338479140834288,8.552495356072358,-5.459222443045483,-5.467922454297065,0.004219990279819976
5220,51,0.33333385666194,1.0,0.8820936268130979,0.15836434407102715,1.153194743280094,1.0,3.7084373998757147,3.8241797142261995,-2.671783112534336,-2.6768897983019793,0.06877673135466857
5221,215,0.3865078393316316,1.0,0.667478458331243,0.2531610612676738,1.0690709679400716,1.0,7.970870429563654,7.738692952981102,-2.74752082730838,-2.744489278353311,0.0642811223231393
5222,365,0.4376655179770575,1.0,0.7034807074976586,0.2177179266515797,1.291535857974403,1.0,13.225960877744036,13.006981887382487,-4.629639780703205,-4.633546330532861,0.009720226770021007
5223,110,0.3759987462165567,1.0,1.2007781219799702,0.1570149247406379,1.0647326549131508,1.0,5.855460965337801,5.824613101020069,-3.7225205734245477,-3.8219426399960956,0.02188524442055544
5224,483,0.25966956105405964,1.0,1.3231251313192236,0.01445422002256596,1.368869935079819,1.0,4.976676066990494,5.001622172734854,-4.940399784865439,-4.954769028846077,0.007049708370880679
5225,64,0.33316130660643617,1.0,0.9580215630420134,0.031169398170427052,1.060618095458159,1.0,3.9971392672844495,3.9951045584619695,-2.8870473362232225,-2.911918067236751,0.05437134190010484
5226,226,0.22123725790737406,1.0,1.3886815540283304,0.4471448196994935,1.6731386094374918,1.0,3.31754250542829,3.323835773026587,-4.181901519549953,-4.211499044465306,0.014824129644359547
5227,477,0.44697005217159896,1.0,1.3338526460161404,0.49594339829124345,1.3238727597363402,1.0,15.747713304286536,15.77154648031471,-6.800932830921361,-6.777261460016245,0.0011393908972577972
5228,445,0.41068447192107627,1.0,1.1284483898958695,0.34925930601677574,1.6049269523091567,1.0,12.236024349887922,12.162790067843376,-7.008286771068497,-7.009921801053712,0.0009028791898368692
5229,300,0.30816894754168167,1.0,1.01856077486249,0.2516591048311665,1.5546665659061274,1.0,5.799250251543909,5.6057860708667295,-4.636689601552364,-4.60414663653,0.010010240734636041
5230,69,0.33898952259345366,1.0,0.7370362648458244,0.03953168859740481,1.7634681787990476,1.0,4.2009796269470865,3.953666099991771,-4.269051987359769,-4.35321449766488,0.012865390273201913
5231,129,0.3497888146167167,1.0,1.1407355636462069,0.39399284051510636,1.347039539686509,1.0,5.473443922193327,5.560293389664097,-3.8513339466135625,-3.8301013585326285,0.02170741528657807
5232,500,0.3402661034170085,1.0,0.9533419627277459,0.140792462346266,1.5725548727602803,1.0,8.28644031531023,8.375267801830143,-5.770716294139472,-5.74847176246814,0.003187648560180754
5233,451,0.38357869327762173,1.0,0.6024151856590858,0.034521904970650955,0.7048811382716968,1.0,10.425228189176131,9.712189752691092,-2.425532159993673,-2.4982216340684187,0.08223110566633242
5234,213,0.318126824240598,1.0,0.9152862731998416,0.3287881485615362,0.9351438978251432,1.0,5.504527032527256,5.825281027731765,-2.3762206211119206,-2.391509360299218,0.09149148599186775
