N,logN,logA_noisy,alpha_true
63,4.1431347265502625,-4.291379647053178,0.3155503750849739
57,4.043051268009989,-3.1148571477670655,0.45755335122918744
457,6.124683390916086,-3.5845833554652256,0.25254104107392067
452,6.113682179854355,-3.542375793409123,0.2613059063967917
346,5.846438775086626,-2.6401116217005294,0.3358954934232445
406,6.0063531596263635,-2.459309436663661,0.3516464697324275
421,6.042632833706135,-3.8720566203591815,0.36375929930851797
22,3.0910424538128614,-1.6446812941519933,0.26022823444881393
120,4.787491742865379,-2.975117447293816,0.28908044960087176
22,3.0910424538128614,-2.4033362043649893,0.2743498116909673
111,4.7095302014024245,-3.6869922055382376,0.4309471362765231
407,6.008813185467165,-5.479801832023658,0.3320431554570649
83,4.41884060791708,-3.5411700939624895,0.33926381873101646
409,6.013715156067252,-5.940395949564441,0.30905335105958387
87,4.465908118769526,-4.213587672515725,0.22733066525160495
129,4.859812404439191,-5.034074817639806,0.41145730079315795
403,5.9989365619714965,-2.949980663393193,0.2657507690341941
354,5.869296913162023,-7.370983395793322,0.4534097116859325
222,5.402677381917324,-3.623051810078409,0.23495738771020697
468,6.148468295939014,-4.425874974087831,0.354014738170277
221,5.398162701563002,-1.442722740509028,0.27823373365123627
36,3.5835189387338877,-2.5073589182701097,0.33053504883529017
429,6.061456918951327,-3.597242849781815,0.16794324024124435
245,5.501258210585544,-3.469056578278337,0.3869885709244667
112,4.71849887138438,-1.482606243657876,0.2454968518236427
341,5.831882477312842,-7.309304034204125,0.37871645324841574
472,6.156978985606742,-3.006665704986575,0.24454997212462082
254,5.537334267057907,-3.4448591517032665,0.31416819606457813
434,6.073044534123446,-4.7073793176947945,0.3003486977163412
26,3.2580965384060976,-4.36974441845745,0.2934459896981719
243,5.493061443381701,-5.741882116807406,0.36542596492969937
458,6.126869184136019,-4.031750380149525,0.34883179633718486
398,5.986452005309563,-5.236608560861472,0.38487027728191525
258,5.5529595849603774,-4.073978576213052,0.41435720458964
291,5.6733232672058564,-2.069498619354382,0.2593472129610106
76,4.33073334041791,-2.6693240056356524,0.34925453901232145
223,5.407171771504962,-3.1236406145184223,0.3626065232934266
64,4.158883083515922,-4.397406540522753,0.297886329314879
325,5.7838251823605065,-2.1527070451880133,0.49778065301985536
276,5.620400865753382,-6.042181248994985,0.43674611907615135
471,6.15485809403765,-4.767662558925678,0.38025238969331526
128,4.852030263997742,-4.714625973665132,0.30605453586526593
142,4.955827057671684,-2.846143535612506,0.1791410577659212
228,5.4293456289983,-2.9484690693118716,0.35648316553701603
27,3.2958368663746995,-4.330192432975622,0.40632956775683937
174,5.1590552992720005,-5.3855202005043985,0.44064886524479874
288,5.6629604801706686,-2.0746682572257655,0.3149733935576093
362,5.891644211853396,-3.432022644279785,0.2003942108815574
395,5.978885764926439,-6.5718646720525165,0.4506397859594431
184,5.2149357576633335,-4.957457857652417,0.43032520232297367
313,5.7462031905721025,-8.653218588440168,0.44519590885243365
181,5.198497031321074,-1.7415424843298124,0.21896141775310823
159,5.068904202283124,-1.7650239460111727,0.32896945031073727
174,5.1590552992720005,-5.65333538103125,0.3251417913516353
264,5.575949103184195,-5.8245151955125545,0.3603084734125438
353,5.866468056961625,-8.714827603938438,0.5331311860306402
480,6.17378610392277,-2.6826373028640083,0.2864126671343996
239,5.476463551973351,-4.140717843072022,0.25352952032767156
349,5.8550719222310805,-2.7674021396206308,0.37222403401033105
491,6.196444127814887,-1.8555510735233782,0.4363356906848615
112,4.71849887138438,-3.0379227819610004,0.26699625503023394
108,4.6821312272168125,-4.72856807747582,0.3585022603160003
429,6.061456918951327,-5.756649195049485,0.38425190736506526
446,6.100318952042485,-4.1334152701219695,0.33250307469824736
229,5.433722003597908,-3.936920507808904,0.3453665338228646
51,3.9318256329204044,-2.939245688983722,0.2959569700666857
135,4.905274778512504,-3.1638461577370873,0.3448161376715652
371,5.916202062634389,-3.8205638728550646,0.42304336524570924
486,6.18620862392107,-2.682249402582452,0.32289565491758626
263,5.572154032215788,-3.889536762383366,0.38998287117738684
325,5.7838251823605065,-3.334625302317301,0.2789527622866342
28,3.332204510532347,-1.3726421898493697,0.3733708287241304
123,4.812184355453718,-5.375281548569796,0.4149646782064826
33,3.4965075617695107,-3.5339814990935112,0.31258345083667477
60,4.094344562388767,-3.7939478103458093,0.36081027847710173
79,4.369447852593604,-3.6759723226480707,0.2857548438975809
404,6.001414877985902,-3.2108316445162566,0.4277554332958602
95,4.553876891705804,-1.8856395045631584,0.40196541987652595
166,5.111987788416784,-6.4826888812131855,0.32502198236406715
226,5.4205349993165335,-6.815169160482067,0.4422662959730611
139,4.934473933202634,-4.851238764373099,0.3210421801376968
44,3.784189634145534,-2.4557631275341554,0.3941934649755222
458,6.126869184136019,-4.80734603213556,0.4473810881947692
59,4.077537444075211,-4.478717108634699,0.3955604829666853
197,5.28320372878875,-4.010783250290083,0.3648981246812428
57,4.043051268009989,-1.14646058929113,0.3649401457083789
360,5.886104031477934,-5.362894933064281,0.3158021673138275
95,4.553876891705804,-1.8435762799721584,0.40395636715258193
11,2.3978952737074617,-3.1644880557608515,0.2862110527639571
274,5.613128106424567,-5.203169414374412,0.27616007521202934
64,4.158883083515922,-2.9755926181784296,0.3716508003149356
470,6.152732694725381,-4.6109960787748046,0.37220262129347975
285,5.652489180303738,-4.422621870512256,0.2801903885480958
33,3.4965075617695107,-1.3719682851579025,0.2984270954990381
127,4.844187086537332,-1.4761326578217595,0.26145760856646505
325,5.7838251823605065,-1.9301949536982337,0.20901310407932705
467,6.146329257690311,-3.7240952449069353,0.39298522481207165
156,5.04985600731364,-1.9431031064890152,0.3482864129154579
297,5.69373213883637,-3.0875372648280357,0.4000416173475251
408,6.011267174428672,-8.898771035764701,0.4585522190172831
294,5.683579767372695,-4.7593879462376725,0.3224447201332037
386,5.955837369490737,-3.0337773788892175,0.2929169897573846
58,4.060443010718833,-4.307381464724914,0.28888575130921623
35,3.555348061775128,-1.7086293975533586,0.33052868326185825
207,5.332718793313679,-3.3956554692650416,0.3982937266268467
400,5.991464547132982,-2.6149061099479445,0.38251419269438
276,5.620400865753382,-3.6686906640646733,0.45157576871414445
243,5.493061443381701,-3.0330514681699783,0.33909271804538366
29,3.3672958303313014,-2.6220379229041018,0.39264023587478275
370,5.913503005665297,-2.6896635496702674,0.28920534283321525
409,6.013715156067252,-2.097952286205747,0.3001688142736929
289,5.666426688147034,-2.873959349244525,0.38328751111059134
273,5.60947179522159,-3.016051845670619,0.2841035875136587
381,5.942799375152948,-3.186290235888593,0.3360066443491271
467,6.146329257690311,-5.361855414207856,0.34313503538575846
493,6.200509174062974,-3.3239814566164623,0.4834161013567141
294,5.683579767372695,-5.13028672119218,0.4187986801599326
290,5.669880923015002,-4.978532765186442,0.4901608859844635
74,4.304065093339305,-1.8391333717358573,0.24119877151257021
437,6.079933195118474,-5.001252518421696,0.26362665160152476
371,5.916202062634389,-2.004047251384908,0.3509858840309636
302,5.710427017407982,-5.509922377304046,0.3106670012660609
230,5.438079308966674,-1.836737974673291,0.33720235449937075
182,5.2040066871317405,-3.3495519117488817,0.33104120386686864
289,5.666426688147034,-4.7757617984538205,0.38783299102487545
411,6.018593214520566,-2.8136298566138587,0.28570934879775095
294,5.683579767372695,-3.9462493943508608,0.26805189924746364
374,5.92425579744127,-3.2614581999310377,0.39461697209411967
79,4.369447852593604,-3.0569907836045944,0.34910561754707287
253,5.533389488767046,-3.4606851187863628,0.317563735036515
212,5.356586274719183,-4.702414818740924,0.24843141629843835
413,6.023447592985246,-6.124772267679185,0.31772822873113293
112,4.71849887138438,-3.126596594274615,0.26553160082752947
272,5.605802066332762,-2.4043431197034653,0.38168059056224246
76,4.33073334041791,-1.534973694624064,0.37200590591673893
382,5.9454206086327535,-5.146640721404197,0.3029552403760125
125,4.828313737382301,-2.8097132684235384,0.37070740773467314
417,6.033086221822782,-3.4336752348764668,0.2697896508195727
377,5.932245187474536,-3.44708619064582,0.3184665026791205
209,5.342334252012658,-7.309885099265959,0.38839765291536243
96,4.5643481915720026,-6.295075652843893,0.35498742556696566
351,5.8607862234943555,-7.283465631311869,0.4475282101702968
355,5.8721177895035845,-3.353180931454348,0.3262129251630561
75,4.3174881136696435,-3.8785144276994377,0.37917067181544645
393,5.973809611894707,-6.982190136733006,0.35081006486333527
123,4.812184355453718,-5.1971037698207025,0.41467003568207395
275,5.616771097702935,-4.345385390646796,0.44783559236371695
43,3.761200115926121,-4.423057539206802,0.3074962483526074
95,4.553876891705804,-3.518714541699454,0.29250894918115566
275,5.616771097702935,-5.403962216842344,0.32730025414563496
103,4.6347289883267235,-3.6145047182128134,0.422491601048743
282,5.641907070973574,-5.037846903196975,0.3078790876448222
212,5.356586274719183,-6.287505043709624,0.27659132981073253
172,5.147494476871593,-7.5323594689394,0.409352149163919
493,6.200509174062974,-5.274803692837271,0.39404101324736
107,4.672828834555364,-4.263339816751309,0.30176798146983863
244,5.497168225334185,-3.5051419302678593,0.4465806547579522
158,5.062595033090258,-2.855769276540481,0.32820234713224583
119,4.779123493195563,-6.715100684121229,0.5708034957935174
208,5.337538079749395,-5.923618454545545,0.4062851183362117
261,5.564520407361008,-4.1928782184950615,0.2939140148701861
228,5.4293456289983,-5.891941201213513,0.3698824494123072
256,5.545177444518625,-3.910937182810896,0.3281005047900084
492,6.198478716512633,-2.43739850793988,0.3094662309622378
70,4.248495242192216,-1.4815939900122064,0.3552438911478111
152,5.023880520912066,-3.320841543635872,0.4476162793893178
337,5.820082930382036,-2.904648621676508,0.22068101215633465
291,5.6733232672058564,-3.7793165767913193,0.42548073063698844
364,5.897153867664213,-7.130287255622929,0.30923586391129226
465,6.142037405608861,-6.934899888943562,0.4299152400953261
283,5.645446897678573,-5.223965873923048,0.23178922097854926
16,2.772588722864781,-1.5591359504599351,0.2880823308289199
181,5.198497031321074,-1.6346933966403412,0.3073994585501698
92,4.521788577157736,-3.890642246766164,0.3160384859453585
390,5.966146739149333,-5.718221525183419,0.26589041937307734
498,6.210600077044734,-3.714029509296337,0.348253648761219
369,5.910796644067627,-5.130120721965699,0.3637739336109301
95,4.553876891705804,-5.095658613495955,0.3425947050691686
443,6.093569770067709,-6.15195600782039,0.3543428341985099
289,5.666426688147034,-4.057831636948311,0.32646501974201547
164,5.099866427885174,-2.7678625306279874,0.3651224165475949
372,5.918893854300029,-3.1865214759790654,0.25109490019723674
447,6.102558594635941,-6.192325000526735,0.4051155102426949
440,6.086774726935034,-2.484802928366264,0.42821603361180055
78,4.356708826817797,-5.145721548355199,0.3306931478978684
19,2.944438979692756,-1.4968743090313243,0.27798511062632825
235,5.4595855141867125,-4.829728190699914,0.3144440678197248
485,6.1841488909581015,-7.507902783738985,0.4322131802394148
108,4.6821312272168125,-2.3423990650335114,0.4665566922377218
359,5.883322388516134,-6.126989632437403,0.37730330264924355
441,6.089044875469522,-7.395458220655576,0.4437437423457733
452,6.113682179854355,-7.029879170334033,0.3309181340324711
216,5.375278407730462,-5.363431313751595,0.35737618707941204
191,5.252273428098986,-8.364215183751348,0.4376189935186934
88,4.477336814591843,-3.543114737939548,0.35485291794202134
461,6.133398043018341,-4.302880566308819,0.4164809742824439
430,6.063785208710864,-8.322522525657078,0.4254732248771507
15,2.708050201768877,-2.1286485234441,0.5095144487869361
60,4.094344562388767,-2.508732262351868,0.26857213922179696
336,5.817111159992966,-3.844990610780469,0.4386838670788041
451,6.111467339524851,-6.4788892123681725,0.3289259096027759
27,3.2958368663746995,-2.9578329902605676,0.26116173678086185
97,4.5747109786064755,-2.597892525049029,0.25001459597137554
115,4.744932128450206,-7.438007125478018,0.5204322751696318
93,4.532599493260783,-1.7451513463602075,0.2672420087481113
198,5.288267030745041,-1.780266699154972,0.42336158152731485
87,4.465908118769526,-1.4618415432026866,0.3244018888332979
466,6.144185634147105,-5.547219370381422,0.35999482135126093
341,5.831882477312842,-1.8662241676250222,0.3699294675338494
159,5.068904202283124,-3.8905792475610004,0.3286706828129894
430,6.063785208710864,-2.8951108452912306,0.2744933478820808
312,5.743003187841533,-1.8855016778044031,0.37247068033428543
180,5.192956850945766,-4.880395304015896,0.3246913657867444
88,4.477336814591843,-5.063113965703313,0.34529755862711964
319,5.765191102816193,-3.7296557092800318,0.3259693936113184
141,4.94875989044909,-1.922357970627933,0.3651312530856723
91,4.5108595066267405,-3.7996219927816104,0.2820301151939679
102,4.6249728133823105,-2.924535991598337,0.4649593165533237
459,6.129050210082331,-6.758805260997802,0.4242194751334668
180,5.192956850945766,-2.0635069292392014,0.4313549970034144
30,3.401197381995489,-3.408475524281178,0.369831183118704
383,5.948034989206755,-5.917324170541409,0.3071095711332421
49,3.891820298314708,-3.1263781127787644,0.24466143973408522
28,3.332204510532347,-2.6949535234877104,0.3650372838602803
330,5.799092654490829,-5.836794236286379,0.3593283882578676
185,5.220355825132379,-2.594495713530041,0.31977015836512573
246,5.5053315359730135,-7.5681409109305715,0.40427748029490906
333,5.808142490010474,-1.9832854333987968,0.43558747489546024
500,6.214608098442191,-6.800188259508976,0.28942502458298736
106,4.663439094206407,-3.3969389255826656,0.3118987982093602
45,3.806662489992542,-1.4212658367639104,0.2639153523373162
311,5.739792912211389,-1.6060901821338096,0.3190744029743934
96,4.5643481915720026,-4.824931947624258,0.3364357932549622
12,2.4849066506213338,-1.6664313638245936,0.4858399909900812
156,5.04985600731364,-4.590296726254873,0.2946985275082985
235,5.4595855141867125,-8.510829618559121,0.49785501435563234
420,6.040254711301223,-5.467922454297065,0.3511244051625286
37,3.610917912914495,-5.161501411743858,0.28621408834114354
426,6.0544393462928445,-5.784343918096061,0.42301294156128777
238,5.472270673713491,-5.700077678539235,0.39315712931289104
209,5.342334252012658,-2.2921980746934376,0.45288258971951767
420,6.040254711301223,-4.128143026433964,0.3088388623274487
102,4.6249728133823105,-3.8484818679267336,0.4229100261022077
308,5.730099783006042,-2.01573880082366,0.31323369501856385
340,5.828945617639619,-3.2149907082398186,0.5029167341417113
57,4.043051268009989,-4.859385160880367,0.3054537508589044
346,5.846438775086626,-2.3783463378073018,0.36384737475655166
189,5.241747015112552,-4.648752048243951,0.35851880620292426
106,4.663439094206407,-1.7599564822034703,0.3096958005688558
162,5.087596335294113,-2.8601980315671427,0.3325264336866705
18,2.89037175845172,-2.652333665592194,0.39676032711695064
474,6.161207321716174,-2.16065762466492,0.26539540907071146
377,5.932245187474536,-5.100601375501052,0.2652950767748433
25,3.2188758252682006,-2.78853147555642,0.23906228730434093
246,5.5053315359730135,-4.354274395110433,0.4415308094020526
256,5.545177444518625,-6.799073948757263,0.48081027186983594
205,5.323009979187189,-3.0446327312403674,0.3702922906634434
341,5.831882477312842,-3.6998113058016373,0.3784490478592399
411,6.018593214520566,-3.639953944600191,0.3607020471484976
134,4.8978398000255385,-3.1297185323567267,0.4452226950256851
28,3.332204510532347,-1.1119310438252452,0.152598661996069
232,5.446737371709413,-4.142923877264353,0.25897770842760975
123,4.812184355453718,-2.960303912573136,0.4355701253835633
486,6.18620862392107,-9.194909934766201,0.34806449403673867
197,5.28320372878875,-5.231106923001464,0.4598694465827349
42,3.7376696185214637,-1.6363670657245397,0.2981985966674492
161,5.081404365046575,-4.709606561390018,0.38158085032596556
385,5.9532433343137585,-3.986414221929649,0.3567995788778725
440,6.086774726935034,-3.9642262230031124,0.42193630027341367
5,1.6094379144341004,-2.5538622305564984,0.37754062510192526
378,5.934894195646042,-5.800862534722815,0.3311042961662389
37,3.610917912914495,-2.4293662217406222,0.275394317740132
353,5.866468056961625,-4.385387068134084,0.23211431077808564
439,6.084499413097951,-4.114386947501583,0.41969426438167307
52,3.951243718773735,-4.607462524278006,0.2735529199452558
193,5.262690188956699,-7.624139813980438,0.4501935518791611
493,6.200509174062974,-4.72201508809732,0.2596298462160195
446,6.100318952042485,-3.356775705856027,0.3871520873112027
187,5.231108616908062,-5.202639672233848,0.45319904465166866
266,5.583496308819293,-8.591477552496281,0.3737317593007771
63,4.1431347265502625,-5.493157985667551,0.3731183489366583
303,5.713732805542373,-1.2392377363927363,0.31196833617816205
91,4.5108595066267405,-1.976447912559254,0.4724498118988405
329,5.796057750795767,-2.51582107335731,0.32916304688316056
131,4.8751973232774874,-3.8211549859056513,0.38938866885199125
152,5.023880520912066,-4.220669883948883,0.22698095304467436
123,4.812184355453718,-5.258573991712325,0.30624644219350833
208,5.337538079749395,-4.499063147652459,0.43272115329357463
324,5.780743515823193,-6.621162367096931,0.3555998500139989
243,5.493061443381701,-2.208370337458395,0.3508936210514898
413,6.023447592985246,-3.5388900158447942,0.2929872355414873
414,6.025865973849469,-4.078282183365008,0.2767726751934507
255,5.5412635451976415,-4.031844573098442,0.29811128520690744
459,6.129050210082331,-9.582897029954847,0.4913327156366355
255,5.5412635451976415,-5.434486349563587,0.37625069848636017
191,5.252273428098986,-5.076830625002204,0.31275575393567095
126,4.836281907030843,-3.315668914058736,0.2223583121537648
459,6.129050210082331,-2.169697984901412,0.34090962965504545
472,6.156978985606742,-4.347114019149306,0.4268356207778422
210,5.347107530765088,-6.871933364266179,0.33847210099500435
445,6.098074282188712,-8.086001793945783,0.3862574316958086
451,6.111467339524851,-6.837786971334049,0.3144362332312264
5,1.6094379144341004,-1.8560919565597982,0.3288186591738812
356,5.87493073088012,-4.514372314890685,0.29715672811606053
378,5.934894195646042,-4.943180027236286,0.4010731847135141
160,5.075173815296327,-1.7079504955560947,0.33969292997498984
137,4.919980925901117,-8.676981773260387,0.4402152212837761
32,3.465735903112227,-1.7768601893956852,0.2594618235360563
344,5.840641657402468,-2.1244946434838536,0.34389486948575304
176,5.17048399509497,-1.140757044527798,0.3429437925175315
126,4.836281907030843,-1.6421886916881145,0.3461562880831843
467,6.146329257690311,-6.269662617731594,0.39874283232283286
130,4.8675344505325056,-3.476990279068139,0.3273805915667851
59,4.077537444075211,-2.6852950092590406,0.281179073948386
451,6.111467339524851,-3.4764865666726408,0.5050640027572779
134,4.8978398000255385,-2.6857480019833466,0.28929006471960866
480,6.17378610392277,-3.854101302821344,0.329519862236715
80,4.382026634798882,-2.773078346844533,0.27044222767127757
349,5.8550719222310805,-13.132853525026636,0.5117903342797693
56,4.025351690913721,-4.320108450449738,0.38300442793867506
217,5.379897353586543,-5.834675359911499,0.3174390322112869
45,3.806662489992542,-4.153722750931421,0.40043507833291264
277,5.624017506223439,-6.502632574824099,0.39361253982945665
235,5.4595855141867125,-2.891378683112798,0.2895845760490398
104,4.644390899237527,-3.7145083375024166,0.3998026097243401
136,4.912654885809581,-2.869880185535508,0.3483792543870507
83,4.41884060791708,-1.88324969673745,0.28471599883582555
146,4.98360662177683,-1.853076481282217,0.2607991040296792
423,6.047372179069919,-1.8050132877295637,0.3107935364477822
354,5.869296913162023,-3.641500618288577,0.2805055614018373
312,5.743003187841533,-5.3672279062513,0.4224829723936498
242,5.488937726198008,-2.6743827488641565,0.3229507791621581
83,4.41884060791708,-2.935675777851854,0.3746615638308595
153,5.030437921457795,-4.491965172443677,0.3152830345588008
314,5.7493929859401005,-4.152422366164666,0.3517490825025807
252,5.529429087551106,-4.949931564190661,0.4700906640713926
456,6.122492809536316,-4.067965946291715,0.3063855380406839
410,6.016157159722744,-2.8941364987610587,0.28864333630606076
277,5.624017506223439,-1.7614277416619357,0.2990637009180743
194,5.2678581591148745,-3.515611099282653,0.3919398310121844
388,5.961005339649047,-3.5734200242363277,0.18855965610921493
344,5.840641657402468,-4.999683013155535,0.28401686103040935
26,3.2580965384060976,-3.0440886339522644,0.37556625475842664
491,6.196444127814887,-7.431028091825286,0.5045687258078992
21,3.0445224381996137,-4.027193108954344,0.3177866768405146
381,5.942799375152948,-3.1029173531133654,0.367712792222403
38,3.6375861599895436,-1.7985022244010305,0.3369108655939045
410,6.016157159722744,-5.363529410392848,0.30730028390297204
116,4.753590191192571,-5.8873824545202575,0.3838568507516071
145,4.97673374248954,-6.3717227905032665,0.3846067899845242
168,5.123963979462783,-3.1610339382123507,0.27024653086752565
361,5.888877958360582,-1.3710742956972357,0.28686586776764594
332,5.805134968946609,-3.976820813505789,0.40109863358392955
54,3.9889840467494597,-3.722129279072941,0.40251515319146675
104,4.644390899237527,-2.5585905552344688,0.2515615613161644
340,5.828945617639619,-7.132785791981385,0.44537320185132184
205,5.323009979187189,-3.2742838840397557,0.4203185737172008
318,5.762051382811624,-2.769497882862036,0.29179046079862236
466,6.144185634147105,-2.818039652968249,0.19815449831790025
442,6.091309882100322,-3.538371832128081,0.29811577475685386
252,5.529429087551106,-4.44186552602379,0.4323936451996829
188,5.2364419628831405,-7.015670255605328,0.3600366582642679
142,4.955827057671684,-2.0599578396457456,0.24273766534421737
58,4.060443010718833,-4.271026454949924,0.38833289068268295
275,5.616771097702935,-3.8638740694262914,0.26429447845868864
370,5.913503005665297,-4.660638165942483,0.3715099578148822
136,4.912654885809581,-4.246209378578237,0.36187513342538813
56,4.025351690913721,-4.502423680469769,0.26974387264509536
267,5.587248658437702,-1.8346929399621035,0.40827673637147416
106,4.663439094206407,-4.1971376568861265,0.29773812229089835
40,3.6888794543639363,-4.649328547593691,0.3085359371587941
450,6.109247582786588,-3.0161239450559982,0.2671789197647021
387,5.958424693055622,-3.092749354936979,0.3585488825807925
498,6.210600077044734,-5.105789991059076,0.3475808573661471
122,4.804021044815224,-5.059712352214575,0.37834338503788717
318,5.762051382811624,-2.310743085937688,0.2840511384129344
370,5.913503005665297,-1.4461377090503973,0.18289293061376835
351,5.8607862234943555,-2.4899360887377906,0.24186226819416518
177,5.176149732630327,-4.734845273925711,0.38908956632362035
242,5.488937726198008,-2.2268908347173775,0.3292108330992904
87,4.465908118769526,-2.1758311241299406,0.28638123607897314
324,5.780743515823193,-2.575088224717958,0.3228782223861384
61,4.110873864337246,-3.109680921450833,0.3402655182646691
321,5.771441123161169,-2.919251756797167,0.498195343638982
121,4.7957905456793855,-5.21442857791838,0.33455084978822913
327,5.789960170927834,-5.49382251328306,0.37676079589039874
470,6.152732694725381,-1.5821410552681623,0.23051983039505686
492,6.198478716512633,-4.487963660467307,0.36839483830756986
302,5.710427017407982,-2.9220506378097704,0.47642580831850856
492,6.198478716512633,-4.583958619706012,0.3395990666208522
470,6.152732694725381,-7.091008834431713,0.36896136874012225
183,5.209486152896066,-5.533062605513485,0.30700562833192135
321,5.771441123161169,-5.073740439335684,0.23128590856205583
416,6.030685260285302,-3.1959166325485335,0.31234915902268656
333,5.808142490010474,-2.6687626763952954,0.3675392606001854
262,5.568344503799265,-1.47845160884031,0.24584538001799675
177,5.176149732630327,-1.6504755531841875,0.25254280000478235
482,6.177944114071347,-7.2826274448164625,0.33266397835996886
51,3.9318256329204044,-2.6768897983019793,0.33333385666194
188,5.2364419628831405,-1.974201355708646,0.27923215312558036
315,5.752572638857379,-2.5681354493171034,0.3793228066991904
446,6.100318952042485,-7.2773614650729455,0.34110957891367966
249,5.517452896504868,-6.149073399324823,0.44172025938464116
52,3.951243718773735,-3.8067655156111853,0.4001164086722277
331,5.802118375407274,-5.045113912477342,0.3633771496571052
245,5.501258210585544,-4.9156852369795265,0.44377182663020176
109,4.691347882320887,-4.23866285239385,0.3291426514830964
498,6.210600077044734,-4.464462951522378,0.3812280093858353
372,5.918893854300029,-6.7137211677332065,0.424517874471836
276,5.620400865753382,-1.9430826329637814,0.4043851739404648
286,5.655991810854817,-9.016705664695467,0.37276092181712456
355,5.8721177895035845,-5.181747684621694,0.4318584115511969
422,6.045005314059709,-3.508585746401685,0.3015370125889761
96,4.5643481915720026,-2.4972565917544007,0.3471401478625362
134,4.8978398000255385,-2.8143646711979384,0.32204424871483955
286,5.655991810854817,-2.3200342089418844,0.2239900730540446
293,5.680172609051197,-2.464782100915073,0.299309135578414
463,6.137727054107832,-5.221357806523753,0.3325415551478724
191,5.252273428098986,-4.5176295477773305,0.3634633735802698
194,5.2678581591148745,-7.814758879227367,0.4044750873886754
38,3.6375861599895436,-4.371254691861942,0.445767919681343
366,5.902633333428689,-5.832080198061288,0.42204536043534835
147,4.990432586846763,-3.9431089109586486,0.31676589179519926
477,6.167516490909305,-3.0366561584849974,0.31318361529121036
95,4.553876891705804,-1.4637970002997427,0.3567757271800393
146,4.98360662177683,-2.7347127779720597,0.3451890106044827
30,3.401197381995489,-4.682562133099311,0.4209978720926395
491,6.196444127814887,-1.4404248282549914,0.18243123283916005
218,5.384495062834961,-2.717317919051256,0.32714139979628304
351,5.8607862234943555,-10.195158586233934,0.4252792460083664
461,6.133398043018341,-4.335937647460212,0.29406784412054565
500,6.214608098442191,-8.737391414429135,0.41018369382922526
295,5.686975356373718,-2.365128476399387,0.4762243490403184
301,5.707110264782099,-4.902592157551529,0.46320530467721466
187,5.231108616908062,-3.283763662350101,0.3537567307755746
363,5.894402834292399,-5.118987485206572,0.43022417059080814
390,5.966146739149333,-2.1278181484831564,0.4091271092120056
112,4.71849887138438,-5.735693156879018,0.29441008865444573
283,5.645446897678573,-3.95008448646975,0.32735056328751455
261,5.564520407361008,-1.5738628002804484,0.26945035921422306
478,6.169610732512377,-4.7869121377441255,0.36950563421537863
349,5.8550719222310805,-4.723253435414146,0.28756132731203504
288,5.6629604801706686,-4.338726336031525,0.3808530715143763
97,4.5747109786064755,-2.6919328876379387,0.3984451638048923
60,4.094344562388767,-4.009824780008846,0.3949686246827835
110,4.700480365883325,-5.809049711995529,0.4110801723416958
379,5.937536205108811,-1.405549203688433,0.3592647906802191
35,3.555348061775128,-2.338184710545079,0.2040650793936698
86,4.454347296369787,-2.6686168205013523,0.263292711815029
26,3.2580965384060976,-4.254257953226729,0.29228449436214904
264,5.575949103184195,-3.6469490577081953,0.38707233274654457
31,3.433987204807727,-2.3062310314032337,0.31432146171690456
101,4.615120516940269,-1.7183169681301023,0.35167869240402494
250,5.521460917902246,-5.878393670231253,0.3261260524630703
409,6.013715156067252,-6.047851370329638,0.2628010777822938
80,4.382026634798882,-3.3096851705268824,0.27791838498011967
352,5.863631175626506,-4.419458775249795,0.22744512242221848
480,6.17378610392277,-4.749787312047675,0.21970325061681423
338,5.823045895512605,-4.383629278497826,0.2703574213758285
86,4.454347296369787,-2.2053188436948843,0.24927033561096834
500,6.214608098442191,-5.13524336959083,0.2444599852511119
465,6.142037405608861,-2.599391950067867,0.44796847999243333
309,5.7333412769301075,-3.7343825379596236,0.34880633412778045
239,5.476463551973351,-5.7912653116939765,0.3858657290215057
465,6.142037405608861,-8.023304994325441,0.42335148980080684
482,6.177944114071347,-2.1794671857783845,0.262890872734717
52,3.951243718773735,-3.9313450921116924,0.3593680895062628
371,5.916202062634389,-3.4371256906732133,0.3484722147674146
497,6.20859002611675,-2.361899835022608,0.3416078078578707
171,5.14166355656114,-3.3479056372020546,0.2526430361279165
178,5.181783550348265,-2.643500413883064,0.37465565392578065
292,5.676753802302528,-6.3595705544101495,0.34826561354497787
145,4.97673374248954,-5.309067111136623,0.31305219742629203
252,5.529429087551106,-3.824102552191081,0.37461416935090625
434,6.073044534123446,-6.064758313129945,0.5424471812324982
145,4.97673374248954,-4.703667580579198,0.3168130302639768
32,3.465735903112227,-2.4679782536476353,0.3186157500355748
102,4.6249728133823105,-1.8555003626344377,0.2720520973539998
398,5.986452005309563,-3.4063139255193398,0.3140889504090477
290,5.669880923015002,-1.8314079819493083,0.35784610561272373
450,6.109247582786588,-2.095882059572999,0.2266969315130602
108,4.6821312272168125,-3.9999713801856362,0.32503526773351543
413,6.023447592985246,-5.4569678282635214,0.33912356156194967
262,5.568344503799265,-4.057698309258033,0.33232860944090004
341,5.831882477312842,-3.0328362921774112,0.2866885722232424
480,6.17378610392277,-2.6816202900291253,0.2638460321355339
418,6.035481432548679,-4.296570436560741,0.3177273359524725
19,2.944438979692756,-1.110004822426172,0.405842700085507
155,5.043425116983763,-1.6277628988096162,0.2932174440291363
132,4.882801922662129,-2.02501683842161,0.42683832433093044
