sample_id,N,m,alpha_true,M_eff_true,M_eff_noisy
4631,223,1.0,0.37046395468180726,7.412459036971152,8.170851313263785
4632,251,1.0,0.41622682132595135,9.972603798743325,10.040843322236121
4633,338,1.0,0.35864489535172356,8.072035539176996,8.354245048036962
4634,118,1.0,0.33420759306403536,4.925368162367207,4.838063318058128
4635,382,1.0,0.33859119246198355,7.486242880277319,7.55668387216386
4636,30,1.0,0.42101646218513494,4.186897845914707,3.984215610498006
4637,308,1.0,0.2884347048004837,5.221369059171874,5.248120179134261
4638,225,1.0,0.3602174092265796,7.035534430040832,6.700424052592661
4639,280,1.0,0.3891549251110686,8.960321661271651,8.04883621041344
4640,8,1.0,0.4147095473817044,2.3687544312440965,2.388901508048293
4641,203,1.0,0.4327852198879334,9.968967500204954,9.414603097302885
4642,103,1.0,0.2933287780690053,3.8942433197073214,3.6240634668542175
4643,311,1.0,0.4841820796038299,16.104598763918638,16.914280948592083
4644,449,1.0,0.3254799773653391,7.298827152985788,6.940731518760817
4645,111,1.0,0.3687949736881959,5.679431085293585,5.6281936227844644
4646,340,1.0,0.40550169781469386,10.62965083209643,9.803816808597375
4647,265,1.0,0.3845839223648811,8.549513512560287,8.986268415888837
4648,73,1.0,0.33793357862263584,4.2626469320706795,4.533717189022469
4649,364,1.0,0.38202698707938326,9.515023061045168,10.32915376994003
4650,257,1.0,0.29764541918362275,5.215615348507338,5.026964290527846
4651,275,1.0,0.4460756100277494,12.249738548432235,11.06471912761889
4652,485,1.0,0.24347632461154292,4.507279889367837,4.15846454210362
4653,49,1.0,0.3018054669187688,3.2367593939638906,3.2602481876764995
4654,128,1.0,0.3356416822918215,5.096446847280822,4.865798924292733
4655,222,1.0,0.2844462278665167,4.649553537985874,4.879308066157734
4656,246,1.0,0.26673641882037324,4.342596401010637,4.4850091739710285
4657,177,1.0,0.2576127809084957,3.7940814030185965,3.666241128491098
4658,138,1.0,0.354387150584994,5.732520969192875,5.644926021973335
4659,189,1.0,0.39643997575979206,7.988780018638143,8.020872368898852
4660,178,1.0,0.23712867606062876,3.4169538700608455,3.5615443130636626
4661,49,1.0,0.4043144083608668,4.82359268757318,4.661984089363726
4662,293,1.0,0.33317170061180806,6.635757097558548,7.203577544046042
4663,319,1.0,0.2736545187560576,4.843659823049262,4.787199285555903
4664,272,1.0,0.33891632898256735,6.685211561924994,6.2658911531607515
4665,177,1.0,0.407685219111879,8.250218937557761,8.447238753279514
4666,52,1.0,0.492141048012409,6.990619819380837,7.545236979107492
4667,99,1.0,0.3359475160011061,4.681970645409863,4.96546673127895
4668,226,1.0,0.42499315403379206,10.01105783825848,9.76365920141218
4669,349,1.0,0.3361244187287688,7.156583100495859,6.985745236535193
4670,256,1.0,0.3475996875340809,6.872321358315356,6.89528047484917
4671,142,1.0,0.24849289773005417,3.4263235197451136,3.6603725493765555
4672,466,1.0,0.4461228266485505,15.503432678727211,14.402196387571136
4673,43,1.0,0.21375235948388419,2.2343836075447983,2.298722801554102
4674,87,1.0,0.20091044427985352,2.4528425689500506,2.3360165985018355
4675,350,1.0,0.36117213015531774,8.295574631722085,8.568730628653704
4676,448,1.0,0.3191094236395957,7.015325056538087,7.032339095842458
4677,140,1.0,0.36224253072402174,5.989890054390245,5.89966683599059
4678,428,1.0,0.45658307464999415,15.902766667298806,17.19879879652964
4679,447,1.0,0.35202889920237806,8.570079288036856,8.842620008543586
4680,282,1.0,0.41728733146629526,10.530716273556527,10.564465357604156
4681,134,1.0,0.31033809749607666,4.5721624891373995,4.634934875474864
4682,12,1.0,0.3276940592793113,2.25757030120269,2.2016400534095317
4683,420,1.0,0.39925376772629073,11.151727866482226,12.130720332833398
4684,407,1.0,0.33342112054636264,7.414705258526445,7.635982544898552
4685,11,1.0,0.460366128657805,3.0159345942835043,2.945036882643002
4686,116,1.0,0.30080032135835744,4.178203866123333,3.9289022939121643
4687,110,1.0,0.31021227387943545,4.2979866950363235,4.478753348191071
4688,206,1.0,0.3235213399544731,5.605126566331989,5.003015003392617
4689,444,1.0,0.2685360581453304,5.139463513123975,5.062135064963987
4690,316,1.0,0.31196335648198886,6.022971004950644,5.751828108735387
4691,170,1.0,0.36509893157999274,6.521305084075708,6.663153567892939
4692,210,1.0,0.34966482631482204,6.486320533910393,7.2379796652580035
4693,414,1.0,0.3522712880465158,8.353992499114952,8.353364393563314
4694,302,1.0,0.33913620896998853,6.935218570410031,7.420343017438184
4695,349,1.0,0.22221032173993618,3.6731786914092663,3.6474748941497275
4696,252,1.0,0.3077577478809075,5.483396142515124,6.160403833213421
4697,440,1.0,0.3351264277714371,7.689371655486229,7.673758585800103
4698,277,1.0,0.2564508558540446,4.230347338467072,4.025104900081532
4699,498,1.0,0.3392435979007258,8.222763257182677,8.235022306250361
4700,362,1.0,0.3185638647759877,6.532991468859312,6.176235215437086
4701,337,1.0,0.24744996418227577,4.221452709021526,4.128752129877835
4702,147,1.0,0.2941684705669944,4.340666559772672,4.489956518132025
4703,367,1.0,0.36442721204029793,8.602686639164904,9.14697199217002
4704,383,1.0,0.4428592607594248,13.93135950183426,14.426164796097199
4705,347,1.0,0.4047162622233279,10.668728170797182,11.235169363518846
4706,445,1.0,0.2823190496800485,5.593485048117183,5.494983398961916
4707,182,1.0,0.32943038896557403,5.553108977826326,5.510336228652896
4708,328,1.0,0.30384456200626175,5.8134586278469955,6.101723389723045
4709,134,1.0,0.3544347456237402,5.674398710184581,6.066671375229677
4710,34,1.0,0.37189500748964677,3.7114991320207595,3.6859586250256227
4711,487,1.0,0.3116122955248921,6.878077561566333,6.771405403758851
4712,395,1.0,0.5198518154080652,22.379259594957627,21.758132836887796
4713,421,1.0,0.4053208689117156,11.579139852382529,11.366057250872881
4714,422,1.0,0.3854684318236653,10.279572964718758,9.643849268924901
4715,10,1.0,0.26353584965853794,1.8345765994590468,1.8692190938872089
4716,492,1.0,0.3011006731868477,6.464761459130584,6.34163123771099
4717,240,1.0,0.28230835673151883,4.6984382595150125,4.469786344379803
4718,147,1.0,0.2621442523969726,3.6995575062708292,3.966034965696867
4719,156,1.0,0.3796213018987841,6.8007500792675435,6.041321707915638
4720,484,1.0,0.308567609188883,6.736841261238305,7.427513207341921
4721,187,1.0,0.2906202291507581,4.573441499951302,4.395400602180255
4722,363,1.0,0.42342152665488586,12.13164158933895,12.37488953265666
4723,237,1.0,0.3350462831227063,6.246699387020865,6.4972674249548685
4724,171,1.0,0.4338584097485291,9.306880581556838,8.93581845043124
4725,75,1.0,0.3503057482514252,4.537793606566804,4.126374936875927
4726,438,1.0,0.275072457528157,5.328399453339798,5.376810532324541
4727,121,1.0,0.3599839087302308,5.620425799411419,5.782396280999221
4728,482,1.0,0.3906702831947348,11.1734360128459,10.78014636325239
4729,273,1.0,0.3515472856272537,7.1849932739013544,7.009258156307209
4730,189,1.0,0.42631729804603913,9.343187092554691,8.782473974110651
4731,426,1.0,0.3899278761749485,10.599371169443076,10.59467655940238
4732,21,1.0,0.41851439556475273,3.575755447495768,3.5372233749138653
4733,23,1.0,0.4085216213402248,3.599940007695829,3.681003405834728
4734,119,1.0,0.43802101735544996,8.11209805578154,8.094862674197232
4735,123,1.0,0.4539878985411482,8.887745900607673,8.983308041605186
4736,364,1.0,0.3915241615790145,10.063129740858567,10.406466851945346
4737,88,1.0,0.4732462503889838,8.321835630635736,8.221010048244514
4738,350,1.0,0.36968833155051994,8.719915384099247,9.104299523695524
4739,469,1.0,0.36112765593686846,9.2179508319598,9.530017524705556
4740,125,1.0,0.34635389106363923,5.324427798764686,5.077261455449723
4741,55,1.0,0.3301549004830414,3.7548212803597005,3.7017111222667256
4742,360,1.0,0.5177028532621996,21.057417043563063,19.86676990655234
4743,432,1.0,0.36494458523913387,9.15810298340072,8.302118172223631
4744,292,1.0,0.39048637985151247,9.176951249328347,10.483257206832658
4745,207,1.0,0.24979749013508412,3.7889910508374727,3.580168608211466
4746,197,1.0,0.3565033564668056,6.576349881699442,6.081365067711965
4747,297,1.0,0.38195866570498804,8.800163761907559,8.94133126564364
4748,97,1.0,0.20746148057295488,2.583322375105911,2.787565346118924
4749,370,1.0,0.30672779551856555,6.133930532964677,6.197601531053389
4750,21,1.0,0.33841199832523544,2.801914467961156,2.9066679238796884
4751,359,1.0,0.45313825779302985,14.381727211628187,14.120027489820078
4752,108,1.0,0.3746674520335663,5.779066572254625,5.624667848404799
4753,267,1.0,0.2856724499374176,4.933866756896932,5.280171265032354
4754,50,1.0,0.33981268289612576,3.7786055257108746,3.898033716979217
4755,408,1.0,0.2958555425133147,5.920771202333221,6.017313968416544
4756,212,1.0,0.3364262030547733,6.062340712691534,6.261006432076224
4757,425,1.0,0.32285649393987353,7.056550187548287,7.209181020664042
4758,139,1.0,0.4587402688960345,9.618053438616068,9.134121456951165
4759,131,1.0,0.42539668580745826,7.955732865518268,7.433681451912399
4760,461,1.0,0.3222449771136226,7.2171252730808115,7.104393944367396
4761,321,1.0,0.36259451493679273,8.106716329051048,8.778409798069706
4762,58,1.0,0.3529458048619543,4.191741694548648,4.180845744932645
4763,360,1.0,0.3795549293647259,9.338071934082299,9.203989005960976
4764,248,1.0,0.3697096631235906,7.678067473193558,7.295434523960511
4765,18,1.0,0.4685524911279619,3.8740128712444006,3.763456388604831
4766,259,1.0,0.31043226985752437,5.6126262564765605,5.297993828408554
4767,258,1.0,0.4825075366998076,14.575541011851138,15.693053067974738
4768,372,1.0,0.34865162545717654,7.874517895359624,8.00552539321478
4769,186,1.0,0.3816761751243085,7.348843857784267,7.067020984340043
4770,68,1.0,0.27506470429872343,3.1919679512771513,3.16347907654035
4771,243,1.0,0.33464626859407076,6.285419054589626,6.235278908912321
4772,414,1.0,0.35034774390303175,8.25772023631596,8.025041296472114
4773,454,1.0,0.24794963023046523,4.558437621573541,4.937395461324925
4774,467,1.0,0.44846435260791484,15.74321645865557,16.884191755416172
4775,187,1.0,0.3053513327905555,4.939805649051855,5.483352661448121
4776,291,1.0,0.3018267214619389,5.542028347864263,5.819664220779724
4777,376,1.0,0.3335929951873501,7.228773653112569,7.686297901538516
4778,416,1.0,0.35604195333345856,8.560657175133302,8.458484747527812
4779,138,1.0,0.23362950074441508,3.1618326704929984,3.0053905271530703
4780,60,1.0,0.32450774912168645,3.7759293506891805,3.8095820762762913
4781,85,1.0,0.4208675919394407,6.486790874912816,6.889865950589836
4782,173,1.0,0.49816227929246626,13.028971914104556,11.867565760302675
4783,102,1.0,0.24248052122334088,3.0693500172233676,3.289847318686731
4784,26,1.0,0.4004774610957989,3.6869303543333336,3.7838179839737442
4785,109,1.0,0.27526753593832787,3.637787880497071,3.8088583858554412
4786,9,1.0,0.3132706644359623,1.9903808518358805,2.068250412504134
4787,104,1.0,0.44759182314229556,7.994800476441507,7.547363579849137
4788,121,1.0,0.47342225280022,9.683602237661802,10.248946440950206
4789,42,1.0,0.338023954967453,3.5375056733213923,3.4716544333568575
4790,384,1.0,0.37927130074212423,9.553503455253074,9.925242434842358
4791,443,1.0,0.2744919112493075,5.326187079669117,5.376122081885597
4792,336,1.0,0.27052682826267327,4.8243915912194595,4.815523083271793
4793,149,1.0,0.33626040382619626,5.379680606349212,5.427000977089177
4794,204,1.0,0.2980841477216932,4.880498009800183,4.868503535863311
4795,401,1.0,0.33176310683818583,7.305118489440225,6.959459293503515
4796,43,1.0,0.2989890438663905,3.0788545435906127,3.158524576154015
4797,477,1.0,0.36597860359396234,9.5560940650874,9.07621984889743
4798,228,1.0,0.35592701361917495,6.906415592464965,6.700169329927672
4799,156,1.0,0.5480363270518862,15.918859499222627,14.823961268425121
4800,363,1.0,0.41184651004398865,11.331531478140812,11.988451068801956
4801,400,1.0,0.38412371272835244,9.988791421523075,9.9472098596247
4802,149,1.0,0.3627082715647452,6.140908624350052,5.897261535642939
4803,240,1.0,0.44677425636026136,11.572231352529325,11.402410752497154
4804,44,1.0,0.35116711964134745,3.7768222215094003,3.6739980305752957
4805,119,1.0,0.447486498020649,8.487489328298448,8.782540803761577
4806,85,1.0,0.3288943538547595,4.310969903463911,4.375377280277203
4807,79,1.0,0.12714937076867108,1.7429386100237443,1.82431427457832
4808,319,1.0,0.3456365851709586,7.335026068853452,7.1747211709432435
4809,89,1.0,0.30919729963367326,4.006324528448483,3.907390066311627
4810,53,1.0,0.2251557824635243,2.4447287654684504,2.286805993943376
4811,345,1.0,0.43133922072266284,12.435432967442587,12.922840302742568
4812,199,1.0,0.37552288946468365,7.299144303593615,6.9699036208982355
4813,43,1.0,0.44481803637454115,5.328392776715754,5.763951560676343
4814,453,1.0,0.4715247883770157,17.88200214390741,17.026176781146873
4815,46,1.0,0.2701419924502828,2.8130711296225424,2.983848818887127
4816,76,1.0,0.32036453805281906,4.004478604851287,3.904300372846751
4817,366,1.0,0.37695021111664445,9.253472450836556,9.168398645241268
4818,326,1.0,0.48647198961542804,16.69590505076701,15.591332904670681
4819,291,1.0,0.1942551267224256,3.010397501081825,3.0971861369087694
4820,436,1.0,0.3429435118007375,8.038865565383743,7.251194772555972
4821,373,1.0,0.33022716272238356,7.067211862283588,6.991110095860156
4822,263,1.0,0.21380567043147805,3.2915485192776353,3.4482695517187367
4823,322,1.0,0.46550499027507447,14.70345589499105,14.378017754029798
4824,244,1.0,0.28421360298108056,4.7701129673561,4.841756023411483
4825,341,1.0,0.2603463408958473,4.564501298474338,4.358303140799114
4826,224,1.0,0.2927058567248721,4.874514422754388,4.4101124532895835
4827,96,1.0,0.5511427160200434,12.374120795552349,12.219611358984933
4828,135,1.0,0.37007895378945566,6.143158097499193,6.306668809258142
4829,319,1.0,0.40312696744701526,10.217521145770316,9.07337465575948
4830,320,1.0,0.4153823552104014,10.979816907402785,10.63788527362619
4831,218,1.0,0.3965435423833774,8.458625975163176,8.590802032837853
4832,32,1.0,0.29603693429250705,2.7898444224961567,3.059534586950357
4833,277,1.0,0.37141187136195714,8.07543604107401,8.079962993674243
4834,462,1.0,0.38521278407539683,10.62806382846612,10.731903384282795
4835,64,1.0,0.34972695794282094,4.282228403756788,4.5739174384040995
4836,268,1.0,0.34687462865053587,6.954378996853321,6.937267141509012
4837,414,1.0,0.32644384463310594,7.149960668197236,7.337365366299957
4838,388,1.0,0.4081219588056379,11.390927163218828,11.70213091833698
4839,482,1.0,0.366052574448768,9.597017256509284,9.52945872684354
4840,419,1.0,0.343140850356579,7.939419500399029,8.44999816220966
4841,297,1.0,0.28365791252676803,5.02825081421529,4.966488673248436
4842,297,1.0,0.38574339732782437,8.991858696731233,10.0920079826736
4843,465,1.0,0.2898174348351792,5.930268709446625,6.218475698188852
4844,440,1.0,0.30574064356539754,6.429999254082991,6.872134230554484
4845,445,1.0,0.28330889244495594,5.627350181786834,5.323637462669156
4846,60,1.0,0.3607785107657361,4.380450328022394,4.6460715618929695
4847,129,1.0,0.4137687926725347,7.469579540645407,8.055094474065674
4848,414,1.0,0.30469300549132156,6.27164834637385,6.15677710151248
4849,63,1.0,0.3726405439523227,4.6828175909099805,4.7206080698849915
4850,240,1.0,0.3545728785986235,6.981654475836539,6.502443957363275
4851,466,1.0,0.4172618049146421,12.984209786956056,13.730948388279112
4852,185,1.0,0.33423888730538953,5.7250193097252495,5.509929664899115
4853,418,1.0,0.3965239660330551,10.948615769677964,11.373071365255017
4854,102,1.0,0.3496388934109263,5.038308327789429,5.138102202030444
4855,195,1.0,0.4667865420558608,11.720802215220692,11.389863116746714
4856,133,1.0,0.375249587150351,6.265770034853544,5.6278832277186375
4857,473,1.0,0.3269268330583071,7.4900355950704585,7.218967895619758
4858,339,1.0,0.36910368188526543,8.58827662635296,8.984547843699712
4859,433,1.0,0.25432104335281586,4.68289427172335,4.615960189244073
4860,143,1.0,0.4035751498878171,7.410372926667409,7.35337201117098
4861,67,1.0,0.30277418576543935,3.571809693252537,3.738639255044416
4862,310,1.0,0.3922382098165994,9.488711685433747,9.417830049077894
4863,209,1.0,0.373545507780962,7.356652168789705,7.377864024776591
4864,477,1.0,0.23397271696267952,4.233506418774408,4.748773896032322
4865,305,1.0,0.31568284389450485,6.0848634733794755,5.894025998442101
4866,372,1.0,0.3222876808810173,6.736810367545389,6.689658500917193
4867,228,1.0,0.35294189278401794,6.795383760219296,6.899850408392867
4868,90,1.0,0.1876283549654202,2.326329924640211,2.3853476511346785
4869,53,1.0,0.2565614222433243,2.769380752248436,2.7108894214489783
4870,314,1.0,0.18424447557435966,2.8843336292748205,2.956331619211827
4871,202,1.0,0.26329911127029837,4.045730660130155,4.238147868114364
4872,354,1.0,0.45617995199657535,14.548029924717888,14.915277772313333
4873,417,1.0,0.280844388827944,5.443152587147406,5.559850072646442
4874,111,1.0,0.4084557582139554,6.845795917624375,6.945487003145175
4875,280,1.0,0.2606836775917118,4.344443517142868,4.457462552989171
4876,145,1.0,0.32253291669367873,4.978658362155247,5.1015508666301415
4877,467,1.0,0.43953854484430444,14.902792597630722,14.505491774113711
4878,344,1.0,0.2579559291235343,4.51149302050266,4.155648521384086
4879,185,1.0,0.35832250395522597,6.492002084756625,6.864381087308596
4880,244,1.0,0.28618161777927353,4.821998631324906,5.075370519253336
4881,480,1.0,0.3564058607574474,9.02838542743449,9.595897339867681
4882,319,1.0,0.4252691747363285,11.608737675814545,10.711834883993582
4883,494,1.0,0.28228411177242313,5.759652996364169,5.559166801555523
4884,220,1.0,0.37093864615660876,7.394266480143922,7.254579104509534
4885,231,1.0,0.291450271236324,4.885121307869105,4.895303686643001
4886,31,1.0,0.31582999293147257,2.9581265762105127,3.0425828886578103
4887,369,1.0,0.4205470924785415,12.010344773511825,12.391586158426342
4888,169,1.0,0.39532021008083373,7.598513512312605,7.851120533551502
4889,279,1.0,0.4819431939676213,15.088369149756648,14.70172787426625
4890,168,1.0,0.4011391917777113,7.810139062539287,7.971072484861158
4891,459,1.0,0.23441294352134856,4.206911216922294,4.354200459112432
4892,228,1.0,0.37945627517965874,7.8475334248654836,8.13862137116613
4893,154,1.0,0.43823378128018553,9.09170796141748,9.626172652203472
4894,46,1.0,0.36228279376891487,4.003027306353291,3.9616885362991052
4895,188,1.0,0.3259971355373914,5.51275820888678,5.654480406947873
4896,287,1.0,0.2879631285522961,5.102457083738546,4.947301495327694
4897,247,1.0,0.34734146078260597,6.777708007868128,6.530839945767958
4898,101,1.0,0.36478924388732087,5.384617749536624,5.537833974408436
4899,383,1.0,0.27138485948807467,5.023900579053436,5.1340153737038285
4900,470,1.0,0.46415834431295955,17.389076480018293,17.42016709155224
4901,357,1.0,0.3453472276015646,7.613018609910178,7.4187274600386806
4902,230,1.0,0.36363773475901967,7.224592574506724,7.483767228934995
4903,289,1.0,0.391718290868148,9.204044229228241,9.379429233854218
4904,319,1.0,0.2854681785687253,5.185045428737868,5.306410152927047
4905,500,1.0,0.30571859639035737,6.685368048874641,7.0103614088271105
4906,84,1.0,0.38570432288825734,5.523353496129534,5.312360043978727
4907,377,1.0,0.4402913717111573,13.625136664327973,13.375365074780248
4908,308,1.0,0.39285903053577753,9.49838178439269,9.84633540419848
4909,17,1.0,0.3579409142578705,2.756944426656338,2.833910667843477
4910,335,1.0,0.41615963238369913,11.241434093934396,10.94425979514473
4911,143,1.0,0.3936470385929413,7.054100589944811,6.9584389475593635
4912,440,1.0,0.21102090541519686,3.6126324384579345,3.7507531403496315
4913,494,1.0,0.35246880845429274,8.901326433799385,8.653937232251172
4914,472,1.0,0.3068164424973653,6.613165196098606,7.190493973495914
4915,487,1.0,0.34447775240866463,8.429347074721168,8.331725052274384
4916,90,1.0,0.35504559891443677,4.941345286870108,5.012985503178404
4917,46,1.0,0.447353474917481,5.544220495056512,5.704025417445218
4918,487,1.0,0.37568076064561967,10.224755327949437,10.420947260115984
4919,93,1.0,0.34478384169649634,4.772007453322482,4.94227733814406
4920,320,1.0,0.3013232801250721,5.686695952344548,5.1985452851340535
4921,187,1.0,0.32390278697442887,5.443219251248482,5.415346851869145
4922,495,1.0,0.42899233479023197,14.320724028520132,14.748959451745346
4923,232,1.0,0.3384214556389775,6.317305610497994,6.290089314453949
4924,105,1.0,0.32608085981399026,4.5611162832195875,4.7557276708815985
4925,362,1.0,0.4164707430854576,11.631273279804896,12.296732362879926
4926,247,1.0,0.5467853590982352,20.337223564605242,21.30148746100783
4927,470,1.0,0.3967133134593418,11.483037817619131,10.866892594700293
4928,296,1.0,0.4595689645297665,13.668755423527813,13.050071526453504
4929,285,1.0,0.3152977892525425,5.943019528302771,6.412353817321541
4930,311,1.0,0.167253705033306,2.6117007322831682,2.563467327501967
4931,371,1.0,0.2839654317522786,5.365539193280261,5.150960982830467
4932,104,1.0,0.29940694161183457,4.017110546889069,4.2671599354559895
4933,165,1.0,0.3751521193218658,6.790375661064998,6.989550406546554
4934,430,1.0,0.343810376735124,8.042920608886513,7.829624590671183
4935,432,1.0,0.4420174306784055,14.619406914553194,14.26141886126508
4936,277,1.0,0.36922847532274483,7.97688041026273,7.6594166727333075
4937,260,1.0,0.385005421420447,8.507027398882064,8.273027155216534
4938,222,1.0,0.36176904936044896,7.060539467697855,7.287464592893145
4939,175,1.0,0.28717430567012225,4.406998414081494,4.357475105072306
4940,420,1.0,0.2866456142082755,5.6486270842277335,5.844662796306441
4941,109,1.0,0.45737770429719704,8.548175979287254,9.112033818463978
4942,394,1.0,0.3979289446055757,10.785072584247425,10.66182675643038
4943,235,1.0,0.42040779181978893,9.92694016662791,9.888795523386012
4944,476,1.0,0.20214598666404907,3.4775028881494308,3.4297370351257195
4945,263,1.0,0.33178948313478346,6.352078653103173,6.695546665839575
4946,178,1.0,0.23823295304191447,3.4365621518315015,3.429907515170077
4947,399,1.0,0.4574353338318376,15.480212029145623,15.750996491039727
4948,415,1.0,0.4816240223155003,18.23538155843824,18.030291399758294
4949,264,1.0,0.28830869722112,4.990792035411513,4.913786030483182
4950,494,1.0,0.41652024079085914,13.243165223190243,13.724851121117105
4951,325,1.0,0.3812597085292767,9.071516985231655,9.617636481596666
4952,44,1.0,0.43237260945562195,5.1355140562341655,4.527407806542686
4953,236,1.0,0.39552244449874036,8.680404351432774,8.53490598558242
4954,416,1.0,0.29451713078242187,5.907011998185901,5.993789339109393
4955,283,1.0,0.2936400968652211,5.247383512873596,5.003087111633137
4956,149,1.0,0.3726193323066215,6.453141918942888,6.046715514348923
4957,338,1.0,0.27860195770554247,5.064786507608623,4.569676029746089
4958,226,1.0,0.2364820382515722,3.603332692152248,3.612634225296482
4959,404,1.0,0.2353010854694801,4.104727815638705,3.8685757608060993
4960,308,1.0,0.3629855820196746,8.004017513027184,8.817525744046655
4961,392,1.0,0.32596696388544055,7.00366856495954,7.870343952194739
4962,487,1.0,0.31403201429776717,6.981843876513146,6.684315566717392
4963,48,1.0,0.5211841320266352,7.520318860842959,7.711649602082708
4964,344,1.0,0.47498947088903554,16.026495004827982,16.05518739562014
4965,409,1.0,0.4895054681288631,18.986846551314347,19.136194050474174
4966,498,1.0,0.3165431919451107,7.141502384942801,7.8337228687599305
4967,241,1.0,0.43516413642065566,10.878484299387768,11.122261406314387
4968,218,1.0,0.24630966010958533,3.7669028882457316,3.764762069171759
4969,59,1.0,0.27261578610133286,3.0392205229866667,3.1057719259063443
4970,252,1.0,0.2574923941125018,4.152812991173648,4.14228522822489
4971,387,1.0,0.3570879650860913,8.395381630457978,8.80094509539689
4972,489,1.0,0.42575706287878345,13.963434142104258,13.786997452955902
4973,182,1.0,0.3218834252016092,5.339240942175098,5.822417922460188
4974,256,1.0,0.44513468120987587,11.802965270357088,11.166630964341868
4975,76,1.0,0.4590501193662012,7.301090034498923,7.24550014542203
4976,383,1.0,0.2890565650956698,5.580724256495336,5.569079693726483
4977,94,1.0,0.25110566748850643,3.1294180755077163,3.017226855036321
4978,442,1.0,0.2876612225234227,5.767470795655422,6.149948197159358
4979,391,1.0,0.3737086328916493,9.30505259459514,9.65390326329758
4980,174,1.0,0.2724243936744345,4.0773713826259,4.011418868173774
4981,125,1.0,0.34642330835785645,5.326212678212665,5.117899683627161
4982,10,1.0,0.24597784291613814,1.761886155204677,1.780810813255997
4983,271,1.0,0.36950343963181975,7.924840342797786,7.81373993884167
4984,440,1.0,0.4539804852649287,15.851703077284805,16.169587376245328
4985,81,1.0,0.3546060175588597,4.7507291622298515,4.735662838343915
4986,341,1.0,0.2850324882199388,5.271294528691598,5.410233955768233
4987,354,1.0,0.33222771438421617,7.028287649050565,7.221666522959363
4988,207,1.0,0.4039713000237193,8.621553971778697,7.710787949737441
4989,350,1.0,0.45368702083848206,14.262992434725481,14.286050212279688
4990,128,1.0,0.4290394533981926,8.018187608026288,8.201099901691492
4991,95,1.0,0.39773112008172024,6.117897898050647,6.129706934904651
4992,491,1.0,0.2848673140150206,5.842532763067989,5.900354487535972
4993,207,1.0,0.3948284109089212,8.211280560231884,7.983066116276173
4994,120,1.0,0.31192127211579546,4.451853448088836,4.336658268707309
4995,287,1.0,0.3204941064783274,6.133899588332515,6.011196820126652
4996,250,1.0,0.3379885211354875,6.463625673597497,6.540975611247599
4997,311,1.0,0.23924243423717217,3.9479719959711876,3.9017863795434815
4998,414,1.0,0.32249644205882466,6.981894769479504,7.057114125688188
4999,197,1.0,0.37551030617044584,7.27102629250213,7.439664080183107
5000,397,1.0,0.382509744752105,9.864218721596844,10.255676706766893
5001,204,1.0,0.33822113659474506,6.041791590246801,5.791778311069412
5002,40,1.0,0.2935734562438939,2.953400123906298,2.8219258614833693
5003,264,1.0,0.3598153727577158,7.4358448507237105,7.411638176681787
5004,411,1.0,0.3198887540411582,6.857070326874051,7.142183946305536
5005,42,1.0,0.34523293952747314,3.6341188313026693,3.6442021090461645
5006,302,1.0,0.18906631788832112,2.9436473560603105,2.7582447277933184
5007,225,1.0,0.3768393712916092,7.698302657110324,7.690999578085676
5008,150,1.0,0.38636309103603905,6.930448573178126,6.985975263252443
5009,264,1.0,0.3734597513392285,8.023643059349153,7.7901725367258745
5010,37,1.0,0.35917348119696607,3.6581075725055996,3.808700514924742
5011,10,1.0,0.26973744651428927,1.8609617488519195,1.8626590584588307
5012,72,1.0,0.3335976618670758,4.164873145490955,4.283583945806343
5013,156,1.0,0.34534306954392624,5.719793905859153,5.54136363551377
5014,266,1.0,0.32448000805515564,6.121045573343602,6.317468179631684
5015,378,1.0,0.3433111521712431,7.671524555816225,7.4533521443162005
5016,174,1.0,0.3986251353905966,7.818784573837419,7.762940094644408
5017,380,1.0,0.3581751371311881,8.394877119056428,8.53670893321769
5018,422,1.0,0.2345498446886042,4.128256065179705,4.238733288245629
5019,387,1.0,0.47276852822992105,16.725854112001322,15.784077575842673
5020,46,1.0,0.4699954381118086,6.046284737987788,5.633240153048614
5021,297,1.0,0.2939151355749902,5.330654645887678,5.570777124527595
5022,138,1.0,0.3709715081806398,6.220627157021952,5.9081402087827
5023,256,1.0,0.33750693945385046,6.498269222706908,5.871277741370786
5024,461,1.0,0.3159161196186707,6.942342890374527,7.11645399655603
5025,493,1.0,0.25654123634893616,4.907115474816377,4.890906000696627
5026,107,1.0,0.3823210501366432,5.96865033376936,6.050764496822208
5027,443,1.0,0.21852104410314802,3.7869965142422486,3.4925998044924453
5028,199,1.0,0.35637480921093506,6.595585073922381,7.027315881971483
5029,449,1.0,0.3319176578081897,7.591496452798898,7.019487154672818
5030,140,1.0,0.25889157748525027,3.5943012394066183,3.405828108711831
5031,77,1.0,0.36942612221687965,4.976442073658577,5.016288788481801
5032,132,1.0,0.41801468801734043,7.698942042334773,7.801465884862387
5033,13,1.0,0.40400656713958893,2.8186453150518673,2.824177241231249
5034,26,1.0,0.32814181790625746,2.9128084559329097,3.161237160335569
5035,102,1.0,0.3890197661025625,6.044844996023576,6.1388163053629645
5036,318,1.0,0.2728072323369326,4.815930564919645,4.894940940450903
5037,150,1.0,0.21711590827065835,2.968000912914177,3.186040560174661
