matrix_id,n_obs,identity_functional
2228,20,119.25516216694919
2229,20,118.61355519090645
2230,20,121.79792353604233
2231,20,126.79050608480802
2232,20,116.43699897240327
2233,20,121.19044589022943
2234,20,119.62148955907259
2235,20,105.92866782596502
2236,20,117.80669834816175
2237,20,112.28069234036434
2238,20,114.93803019555011
2239,20,116.04644462265449
2240,20,115.71167030190225
2241,20,113.53220865790419
2242,20,106.57784852676804
2243,20,112.54871647121615
2244,20,112.49924697172221
2245,20,111.03482401147863
2246,20,111.44283127444712
2247,20,109.81449323449132
2248,20,121.5431882731834
2249,20,104.67410544761884
2250,20,115.26974036707784
2251,20,117.9844256543708
2252,20,126.97597220073487
2253,20,113.76879816768991
2254,20,112.78907631682283
2255,20,118.07337738943215
2256,20,114.08954491910654
2257,20,111.3684002258844
2258,20,109.97761690614604
2259,20,110.76866512244615
2260,20,120.46118970521287
2261,20,126.69859937642593
2262,20,114.05681325676649
2263,20,111.11839444149518
2264,20,116.23909604990077
2265,20,118.94035102539819
2266,20,106.98886350956552
2267,20,109.73691909923447
2268,20,126.49187719761251
2269,20,115.78292688077488
2270,20,110.64635376521409
2271,20,106.15077593570322
2272,20,115.41682078806275
2273,20,120.92359638581891
2274,20,105.53168375122752
2275,20,109.71552385671441
2276,20,117.23041640024499
2277,20,112.42868659053906
2278,20,120.50943757474593
2279,20,113.98136339067392
2280,20,104.93620747242176
2281,20,111.61522464186027
2282,20,116.23056608039784
2283,20,113.2699462443636
2284,20,109.93946523364562
2285,20,110.57555714691125
2286,20,129.46629847671704
2287,20,112.97214605975388
2288,20,110.19275528764594
2289,20,106.90005415144417
2290,20,110.93531487458927
2291,20,117.74570817284928
2292,20,114.81131337766337
2293,20,111.32764767627268
2294,20,113.74168738450263
2295,20,108.01074950442728
2296,20,108.63442015020371
2297,20,104.49298105870733
2298,20,122.35718594999197
2299,20,112.03374420027566
2300,20,131.0814052248278
2301,20,109.2465697807267
2302,20,116.77198334016404
2303,20,108.100237684093
2304,20,126.04265001950213
2305,20,120.28871738833469
2306,20,122.84809173025226
2307,20,127.32486959321501
2308,20,106.16794743148853
2309,20,114.4417722526308
2310,20,155.49244090698824
2311,20,114.58752509222094
2312,20,113.00697054314874
2313,20,108.32828084505812
2314,20,121.33736200712487
2315,20,112.84913725071591
2316,20,106.0076087799837
2317,20,110.72277094744108
2318,20,107.8326739808542
2319,20,108.94528226905271
2320,20,120.19925788151279
2321,20,117.65432771168696
2322,20,110.23664526639467
2323,20,114.24841944101544
2324,20,110.54296452520953
2325,20,163.85331518316002
2326,20,141.55217725703454
2327,20,114.6605334774751
2328,20,122.83428929652189
2329,20,107.68804217175705
2330,20,108.79982963293692
2331,20,124.79550898768315
2332,20,109.52100816502774
2333,20,121.75031420618043
2334,20,124.34966143726518
2335,20,121.8302437432691
2336,20,111.92318338282095
2337,20,110.58840589241314
2338,20,119.54053927893528
2339,20,108.00750304997953
2340,20,115.42118575274759
2341,20,104.8288931516041
2342,20,112.64592507797218
2343,20,116.07646039431808
2344,20,113.30060872665769
2345,20,126.81286392650165
2346,20,114.60209209400873
2347,20,122.777657736253
2348,20,110.06004349680961
2349,20,126.9539452736858
2350,20,107.8007084090392
2351,20,103.88704919019509
2352,20,111.11177164764027
2353,20,103.85240471914537
2354,20,114.29948154900917
2355,20,117.9007065441852
2356,20,108.91015793121974
2357,20,118.20847216753376
2358,20,111.82533426276112
2359,20,105.71834179872712
2360,20,114.5272806827325
2361,20,108.67586763119809
2362,20,134.7011266447949
2363,20,124.23905487836012
2364,20,116.12658278114218
2365,20,126.6876434383856
2366,20,112.52249873407428
2367,20,115.11306775793479
2368,20,121.33057428515929
2369,20,104.48802913714849
2370,20,117.23469104006037
2371,20,121.87175480972063
2372,20,105.01791090825891
2373,20,110.35554247549203
2374,20,107.616030872825
2375,20,113.0709888826035
2376,20,111.01898940387844
2377,20,116.12892352698215
2378,20,105.061029935806
2379,20,106.69054174919447
2380,20,111.96511888270716
2381,20,110.01020690689484
2382,20,111.67424475002922
2383,20,108.50948100321375
2384,20,119.31771208877652
2385,20,119.80850821756079
2386,20,103.58710089956504
2387,20,116.4701454034863
2388,20,129.58779544381707
2389,20,113.91062396947459
2390,20,109.17564669637491
2391,20,106.17047651240404
2392,20,120.31401981791346
2393,20,113.03568978069954
2394,20,117.74725165378712
2395,20,108.8465177386572
2396,20,110.28540970681534
2397,20,120.25918928190659
2398,20,116.20742495754749
2399,20,108.17182623975015
2400,20,115.27341530052901
2401,20,117.74531494556975
2402,20,112.10926439125505
2403,20,107.9656103617009
2404,20,106.33947125698529
2405,20,107.57667289267508
2406,20,113.54858629162581
2407,20,107.24097968188066
2408,20,107.47279768998968
2409,20,117.58452235026358
2410,20,124.79823402562447
2411,20,115.71980025400451
2412,20,112.4506497173992
2413,20,114.77952740998612
2414,20,114.72847261108161
2415,20,127.97882885816477
2416,20,125.22664283432226
2417,20,122.0039167562817
2418,20,112.13680174656366
2419,20,133.19782542387543
2420,20,119.11480508326169
2421,20,116.4396983366835
2422,20,110.21216852379916
2423,20,109.62475011796454
2424,20,125.88992053148556
2425,20,110.15389886301007
2426,20,108.36056333638169
2427,20,109.90346765616073
2428,20,117.68926915131694
2429,20,126.47222360186404
2430,20,107.29257012711693
2431,20,124.60255375379481
2432,20,104.22107898019124
2433,20,125.07295184465357
2434,20,108.23711907010741
2435,20,110.62921538634461
2436,20,104.12360238329063
2437,20,120.08921808832233
2438,20,112.06589574917537
2439,20,104.22232609274946
2440,20,126.71163826149161
2441,20,107.56188261652343
2442,20,106.33817036655395
2443,20,122.92545285748757
2444,20,106.919494960984
2445,20,112.95409897855686
2446,20,109.00968315752779
2447,20,110.58266178498874
2448,20,107.92807876738509
2449,20,112.66705125266013
2450,20,108.86167196137569
2451,20,112.14715712384083
2452,20,110.58709728734875
2453,20,116.72969017783707
2454,20,113.40316846583977
2455,20,112.11134316890535
2456,20,113.57962117255121
2457,20,104.1300585805524
2458,20,117.87473470805197
2459,20,115.74051850192504
2460,20,114.58391195806284
2461,20,115.95731368975405
2462,20,116.81058977675298
2463,20,112.90798682574061
2464,20,111.8708303597795
2465,20,120.61849107357648
2466,20,115.06216612170249
2467,20,107.86574542595618
2468,20,110.07438005858879
2469,20,110.67591146034201
2470,20,116.46900498020028
2471,20,121.94199736146356
2472,20,105.73909841025582
2473,20,109.36664115586751
2474,20,118.32574380738615
2475,20,111.07270103827207
2476,20,113.21437364377276
2477,20,117.24522450622317
2478,20,107.12209818788665
2479,20,110.77650409813515
2480,20,109.6751773309342
2481,20,112.40949960614367
2482,20,120.45755345177686
2483,20,118.09630982947816
2484,20,120.03942288497794
2485,20,112.04786761622552
2486,20,118.85396808682837
2487,20,111.62592797375848
2488,20,110.4107733700246
2489,20,113.6532116559933
2490,20,107.23331538328782
2491,20,109.22492979983619
2492,20,111.85917048797356
2493,20,107.20256798259189
2494,20,121.88404479795363
2495,20,110.20276408516129
2496,20,128.90826998696164
2497,20,108.01665006815148
2498,20,127.27925454360384
2499,20,121.63281479138186
2500,20,111.02427455314182
2501,20,113.94538387736593
2502,20,109.0060174033223
2503,20,112.72795288457417
2504,20,108.4666807847298
2505,20,115.68190709541622
2506,20,116.14029162394786
2507,20,120.59175096004144
2508,20,105.0352211557028
2509,20,117.33522378126244
2510,20,111.29619708707014
2511,20,103.69291931369668
2512,20,116.44202216429092
2513,20,114.47809720374838
2514,20,112.30697594804703
2515,20,114.753537930038
2516,20,109.83503522328071
2517,20,115.5801267398148
2518,20,108.5593142047011
2519,20,111.85719242700671
2520,20,108.74078085378159
2521,20,111.63477982895606
2522,20,130.13286923578733
2523,20,112.83711722137542
2524,20,107.83187799410699
2525,20,119.14852686309624
2526,20,111.24589872311248
2527,20,104.80868453168452
2528,20,115.37810904261988
2529,20,113.11251920015258
2530,20,120.94952904320675
2531,20,110.310734076561
2532,20,114.1959552272998
2533,20,118.05835244917324
2534,20,122.07802755896223
2535,20,115.38663956911614
2536,20,114.74326248425552
2537,20,111.68357946857753
2538,20,110.9857711056615
2539,20,108.10269522238788
2540,20,119.82256048251571
2541,20,113.24765788226945
2542,20,113.90042007351624
2543,20,126.55386416370496
2544,20,116.20533994431855
2545,20,109.96572055187241
2546,20,103.38966695813019
2547,20,112.15860876767977
2548,20,108.6189488815761
2549,20,117.52705056508653
2550,20,101.20709212298635
2551,20,103.44214107462818
2552,20,104.33528888718374
2553,20,106.30941362204092
2554,20,105.88637903959616
2555,20,117.50083734733258
2556,20,117.01194045233407
2557,20,121.90348406644407
2558,20,112.04730766131729
2559,20,122.63137882199138
2560,20,117.32741578690664
2561,20,104.88626896306815
2562,20,106.79597929379004
2563,20,121.15453091917021
2564,20,140.27931817555495
2565,20,110.93181922661873
2566,20,103.79628002745277
2567,20,125.85825241775707
2568,20,108.30764128177896
2569,20,109.05345068660043
2570,20,108.82961371720748
2571,20,109.08858489532835
2572,20,110.71998249735583
2573,20,108.0572669311298
2574,20,104.06751741764351
2575,20,113.4311389340285
2576,20,110.39301536400342
2577,20,106.47319555578102
2578,20,118.2322861851462
2579,20,124.38067919097196
2580,20,120.25689413049753
2581,20,118.92563110291078
2582,20,110.89875200239707
2583,20,108.43509185483487
2584,20,117.76463356325185
2585,20,116.44125593488245
2586,20,105.93010772418678
2587,20,116.96689632093525
2588,20,131.3601946486158
2589,20,109.97281788987297
2590,20,107.55888333471914
2591,20,102.98333188785898
2592,20,109.36398935582724
2593,20,123.43264677663278
2594,20,114.15676345239163
2595,20,109.92134657902793
2596,20,124.15998046777605
2597,20,110.16423167228609
2598,20,111.08082724022528
2599,20,105.87018962401042
2600,20,114.19954472239709
2601,20,123.50912318258449
2602,20,113.84581814557838
2603,20,123.88506548443416
2604,20,109.5021730442545
2605,20,112.46298311454377
2606,20,107.1572714595271
2607,20,121.86832205822148
2608,20,107.14914352338127
2609,20,121.59268341317043
2610,20,108.28463392287509
2611,20,105.30236252930422
2612,20,129.39257786614388
2613,20,118.76206162629177
2614,20,112.89583644506868
2615,20,116.20589786347341
2616,20,112.0996908155887
2617,20,124.42040810533592
2618,20,114.2421290784635
2619,20,119.23557184596834
2620,20,125.38934067322904
2621,20,109.35581366844377
2622,20,117.27065283946183
2623,20,121.08820449421043
2624,20,109.64200296935441
2625,20,118.66958491560064
2626,20,107.95513274445656
2627,20,112.50964321479705
2628,20,119.30550532230475
2629,20,121.1419799117708
2630,20,113.87979592954639
2631,20,110.58650353707318
2632,20,119.15819488280866
2633,20,114.23019256284093
2634,20,134.73690421532626
2635,20,122.89239720081653
2636,20,108.59106127896369
2637,20,117.08284252176034
2638,20,105.67788689813872
2639,20,108.43979858146088
2640,20,113.09533975108917
2641,20,108.54653714864766
2642,20,123.71296546011172
2643,20,106.65668824832423
2644,20,121.35967123217306
2645,20,113.65339074130355
2646,20,112.48066972969596
2647,20,111.76934254096476
2648,20,106.75688595702475
2649,20,112.43063954844575
2650,20,124.84606773375522
2651,20,114.50373436528622
2652,20,115.95961858507293
2653,20,112.26820161114998
2654,20,106.03322819864219
2655,20,110.16015367209724
2656,20,121.50917011548827
2657,20,114.24457719825546
2658,20,119.54020907221411
2659,20,109.15578698080961
2660,20,114.6798241437424
2661,20,105.83755468102618
2662,20,115.68268879664082
2663,20,117.54555604542071
2664,20,114.0395631358547
2665,20,123.58635785060953
2666,20,126.09629964561928
2667,20,108.24039646368226
2668,20,131.01416709675536
2669,20,116.34813992351178
2670,20,118.2164190712814
2671,20,114.78917549757942
2672,20,116.8143624041369
2673,20,111.99209063846716
2674,20,122.46047209962222
2675,20,114.28655264243135
2676,20,113.83644055756312
2677,20,111.39010265195326
2678,20,109.74054707904622
2679,20,106.96279936479075
2680,20,116.13268455035467
2681,20,111.8174615879633
2682,20,104.92364503956232
2683,20,112.38383589242278
2684,20,111.54923181729012
2685,20,113.33136529787072
2686,20,118.63419708426048
2687,20,111.93511162002844
2688,20,111.30970942216898
2689,20,135.30934947311127
2690,20,109.71628230235329
2691,20,125.40918115846964
2692,20,111.65622630495167
2693,20,116.55213759856804
2694,20,121.12809509411657
2695,20,112.64871767385414
2696,20,110.38813470377886
2697,20,118.04318917021699
2698,20,112.32002383574732
2699,20,104.84971111571336
2700,20,114.92825799425458
2701,20,105.007296590684
2702,20,116.72003239318087
2703,20,105.86894088452932
2704,20,117.97342388547355
2705,20,125.5546532371307
2706,20,118.5769727567972
2707,20,113.77891910891266
2708,20,110.5663235493678
2709,20,101.97186467296667
2710,20,119.83295781531865
2711,20,128.63825191077984
2712,20,108.55012763359365
2713,20,118.28746889103897
2714,20,115.92610717339912
2715,20,116.67884571430437
2716,20,113.30432391234817
2717,20,119.15044211546187
2718,20,110.02273312455819
2719,20,120.64550056915283
2720,20,114.11047006741254
2721,20,112.28705531221502
2722,20,118.40148302350127
2723,20,110.78515336630247
2724,20,120.76184441307744
2725,20,119.847475570476
2726,20,114.90812745962336
2727,20,123.84298341514624
2728,20,115.14741463401667
2729,20,112.57194726172933
2730,20,115.69637425360146
2731,20,115.83035784080917
2732,20,115.74456683486662
2733,20,112.81276495284519
2734,20,106.85986771340544
2735,20,101.92573875335117
2736,20,107.90073126983205
2737,20,108.350869328078
2738,20,113.23707586522022
2739,20,119.52204868054224
2740,20,107.83436407010937
2741,20,106.60586787731472
2742,20,102.60294578125881
2743,20,114.76770194930212
2744,20,121.86029199286686
2745,20,108.65797556754512
2746,20,116.8032723045666
2747,20,110.71094058713398
2748,20,117.98444167052011
2749,20,112.5083928886317
2750,20,121.1745975610738
2751,20,105.9848143799071
2752,20,119.0021456049636
2753,20,127.59537433231583
2754,20,135.12571190669996
2755,20,111.35624840070354
2756,20,110.27714552165065
2757,20,124.43666534920254
2758,20,101.96436990567952
2759,20,109.21499014392256
2760,20,104.60877658751599
2761,20,117.78053612666386
2762,20,116.93477747674487
2763,20,104.66519849638752
2764,20,119.87656658461324
2765,20,107.19170068757971
2766,20,105.98242627259647
2767,20,117.94981005079867
2768,20,123.7899920841057
2769,20,117.70098788488404
2770,20,108.70225206553957
2771,20,108.66889262673726
2772,20,116.61094828671119
2773,20,103.13242226714726
2774,20,108.83668469972106
2775,20,110.25385625337549
2776,20,111.76502935064585
2777,20,115.45252977965399
2778,20,104.65628264402176
2779,20,118.26953848919513
2780,20,111.82721130191999
2781,20,114.3138195763008
2782,20,106.70919624899518
2783,20,122.10077033004706
2784,20,115.83667184939014
2785,20,109.33882126476212
2786,20,104.4085093394834
2787,20,122.91764410524297
2788,20,118.19208992302319
2789,20,117.04784314401394
2790,20,115.83043764974312
2791,20,120.22366251269106
2792,20,107.66815025019795
2793,20,112.57191028189521
2794,20,111.69967095387497
2795,20,127.35030451499313
2796,20,117.04440378976614
2797,20,115.11301412431773
2798,20,120.41735772313547
2799,20,116.3710163640738
2800,20,110.68387051847213
2801,20,111.12772629009076
2802,20,119.69040913587251
2803,20,107.32119088624694
2804,20,117.53878930777742
2805,20,110.77256301302876
2806,20,125.1377886344759
2807,20,109.35384549442443
2808,20,107.50787832308087
2809,20,117.94739994380156
2810,20,114.05725130617452
2811,20,115.03122118533662
2812,20,118.41435962112303
2813,20,108.29547985935662
2814,20,117.7886300139825
2815,20,116.26756478877822
2816,20,108.66141034191637
2817,20,108.00834011247915
2818,20,121.55979450957135
2819,20,113.05849934644371
2820,20,114.78541034406294
2821,20,120.51071846338982
2822,20,112.14131822889722
2823,20,107.07709996779457
2824,20,114.25794476075038
2825,20,123.9551741029548
2826,20,101.83649819096311
2827,20,120.1820776584727
2828,20,112.69195308584753
2829,20,124.42269567666263
2830,20,106.56497308183262
2831,20,107.102162194406
2832,20,113.62034999328634
2833,20,114.41280383494433
2834,20,111.66505011454481
2835,20,108.51466443299915
2836,20,131.52473385991547
2837,20,124.4092370163466
2838,20,113.67356877644683
2839,20,106.60771462196503
2840,20,120.64782628892365
2841,20,114.53505625350527
2842,20,114.13504431643608
2843,20,111.6256356541983
2844,20,116.37488345799102
2845,20,118.46596471240565
2846,20,124.3027905103592
2847,20,130.2325126406226
2848,20,114.20636364256751
2849,20,120.85325080800487
2850,20,115.08313659540964
2851,20,120.18375250822764
2852,20,113.92764500283212
2853,20,118.70351986430913
2854,20,113.70892078352013
2855,20,113.02554220715604
2856,20,106.98858590942446
2857,20,116.12241003186548
2858,20,127.92858097384722
2859,20,118.26416547354822
2860,20,108.96030091570299
2861,20,104.94992515717439
2862,20,126.06886214566984
2863,20,117.99409802404772
2864,20,118.19565068329388
2865,20,112.12238340156259
2866,20,118.22308332691469
2867,20,119.11180125038602
2868,20,114.46215541035565
2869,20,120.91182472576838
2870,20,107.31496425437896
2871,20,113.6038561890509
2872,20,117.45655092670123
2873,20,107.3228886476202
2874,20,139.80523489550427
2875,20,104.01572680464503
2876,20,123.40663270000525
2877,20,136.94128175961282
2878,20,111.81192570350862
2879,20,109.90734702474785
2880,20,111.8516819094966
2881,20,106.01549983402612
2882,20,118.66027525587099
2883,20,131.99360737999302
2884,20,102.85140821869085
2885,20,119.66265846072571
2886,20,112.06402359529865
2887,20,120.44830357295773
2888,20,107.33937380172009
2889,20,124.19496988374429
2890,20,128.8692686157588
2891,20,120.32034408231283
2892,20,107.03580999556011
2893,20,113.49059873616827
2894,20,111.54797590677103
2895,20,113.96991318855066
2896,20,114.92020783424488
2897,20,112.59561109455771
2898,20,120.35230782420348
2899,20,113.33938675152504
2900,20,107.70648480887454
2901,20,106.43647203577123
2902,20,114.35040660383127
2903,20,114.67046655472862
2904,20,105.35435958080777
2905,20,122.3414007325758
2906,20,109.64061468557327
2907,20,111.67184283659783
2908,20,111.61309062863758
2909,20,116.200889350402
2910,20,108.4859872859318
2911,20,113.97633225071431
2912,20,114.1280420597609
2913,20,116.9626931654481
2914,20,113.40692297913378
2915,20,119.5430817647779
2916,20,107.12545360907387
2917,20,112.50518362933768
2918,20,107.50832437976071
2919,20,107.46722220445031
2920,20,105.60674230031431
2921,20,111.78731315330248
2922,20,120.80979362787185
2923,20,113.5642023887989
2924,20,117.42306183940471
2925,20,110.8819226065567
2926,20,111.64193549058848
2927,20,112.62491375596753
2928,20,116.18766164130417
2929,20,121.97178171708183
2930,20,124.667472467717
2931,20,111.07625738049487
2932,20,116.05606150680555
2933,20,118.68639972082242
2934,20,123.58823077595538
2935,20,114.42393273521972
2936,20,113.84499776679249
2937,20,122.73529365544366
2938,20,122.57975877563223
2939,20,119.96332995705428
2940,20,114.76958994463536
2941,20,114.91012737989135
2942,20,112.45864378515697
2943,20,128.1649332834903
2944,20,109.00350842715267
2945,20,111.42252109124792
2946,20,123.00711224397946
2947,20,106.3406613696701
2948,20,108.58436005798146
2949,20,125.72560733894427
2950,20,118.74417421057038
2951,20,127.13524810205092
2952,20,109.02815354915379
2953,20,127.79686569815642
2954,20,117.63992101854059
2955,20,119.10674455377958
2956,20,118.35949434314799
2957,20,111.97036281317321
2958,20,102.82988306469638
2959,20,114.06608191727312
2960,20,119.38360005002511
2961,20,122.24377520325687
2962,20,110.19442205075542
2963,20,117.92793008436908
2964,20,105.98934653202672
2965,20,115.15764752758787
2966,20,112.3003838480665
2967,20,129.63290316886264
2968,20,122.01570770540401
2969,20,114.63516283007313
2970,20,111.9876556055373
2971,20,116.85800321864367
2972,20,125.52371629336895
2973,20,115.39245283641489
2974,20,111.82321496764717
2975,20,108.87045746863413
2976,20,133.52761634078655
2977,20,117.46644683531747
2978,20,124.98782973756568
2979,20,111.07232076097526
2980,20,110.69799854141476
2981,20,120.91553368670462
2982,20,121.5086979022452
2983,20,110.42270567409341
2984,20,112.84260045271299
2985,20,117.71042711339119
2986,20,113.19000484867328
2987,20,107.13019526958226
2988,20,114.12656157582225
2989,20,105.17572074375883
2990,20,110.56361315142182
2991,20,105.41710440239035
2992,20,115.06376686878792
2993,20,115.95323599996027
2994,20,110.35231695079145
2995,20,120.5831038736807
2996,20,114.40499934426131
2997,20,110.5048372561736
2998,20,109.75870739663335
2999,20,117.64288530594581
3000,20,120.16583412846131
3001,20,113.37714313256541
3002,20,122.37005938534068
3003,20,109.47048047925043
3004,20,128.370278383306
3005,20,109.81498894576703
3006,20,109.88809589956722
3007,20,110.37953723223464
3008,20,119.36343344306592
3009,20,117.85233827432876
3010,20,111.8508968478342
3011,20,117.50811494499737
3012,20,129.69158692262187
3013,20,107.1469372058288
3014,20,111.05105098546944
3015,20,109.15962328612108
3016,20,124.35410654342104
3017,20,123.94398292274695
3018,20,108.50629821777919
3019,20,112.08492188076053
3020,20,115.67039724251786
3021,20,119.89041409562061
3022,20,132.7271454757837
3023,20,114.09709379966006
3024,20,109.98142403733983
3025,20,118.59167910662072
3026,20,126.70207500755126
3027,20,108.42565882422049
3028,20,108.8480662677957
3029,20,116.26469261807858
3030,20,114.0335715757377
3031,20,120.06631421367811
3032,20,108.70033499248875
3033,20,121.52057233673276
3034,20,121.58754266260797
3035,20,105.21549446656553
3036,20,122.11556914903855
3037,20,112.3668499337441
3038,20,123.78020213249161
3039,20,110.18861811361182
3040,20,120.49623287595719
3041,20,114.28431089382445
3042,20,113.28072547104011
3043,20,106.53913895335661
3044,20,115.62693879739572
3045,20,117.37042261145639
3046,20,113.30898138540752
3047,20,108.99844889367097
3048,20,119.77539212123332
3049,20,109.45698436725446
3050,20,114.13905816636222
3051,20,114.26379367700736
3052,20,112.21397024267644
3053,20,108.96803789851938
3054,20,113.17211031234072
3055,20,118.30956957741216
3056,20,129.53856880659592
3057,20,125.92941426730802
3058,20,104.02833629223764
3059,20,115.60285320233015
3060,20,114.15315494195877
3061,20,110.91415681991722
3062,20,116.49063351436439
3063,20,102.87398588572594
3064,20,114.7422891844778
3065,20,109.2556359711435
3066,20,117.0387683193317
3067,20,110.81907521126487
3068,20,109.11776247254099
3069,20,108.03442412135303
3070,20,107.65804472361506
3071,20,122.00239430025626
3072,20,107.51414873438418
3073,20,107.2375613988998
3074,20,106.20363786432574
3075,20,110.58466833817945
3076,20,117.16878261751566
3077,20,108.90080254392853
3078,20,125.22800236719164
3079,20,110.48065862334082
3080,20,119.3218463211724
3081,20,115.79538429363822
3082,20,108.66106100984074
3083,20,115.12938799809052
3084,20,134.43113036942754
3085,20,110.45075762754672
3086,20,127.95422676459391
3087,20,121.07607735915724
3088,20,108.93659233106158
3089,20,115.13828515850066
3090,20,115.25548095576627
3091,20,120.68443905438963
3092,20,120.36754158734252
3093,20,109.86290002434214
3094,20,121.84034218576744
3095,20,103.06706688909367
3096,20,106.47617975476356
3097,20,123.52891633710455
3098,20,107.6492579795183
3099,20,111.22339308761607
3100,20,106.45571313489486
3101,20,107.0097396663069
3102,20,117.45669647492267
3103,20,106.82355328536043
3104,20,122.02069605667376
3105,20,109.76608808143847
3106,20,124.23627312080487
3107,20,113.23499851400176
3108,20,112.71422923786407
3109,20,109.970812099305
3110,20,120.02018559792235
3111,20,105.23069039371771
3112,20,108.45616736523769
3113,20,117.71165621583444
3114,20,115.93473215916607
3115,20,107.80727757225068
3116,20,111.1504732514237
3117,20,107.80870075160591
3118,20,111.02218826494095
3119,20,107.02505731547907
3120,20,107.78860880066429
3121,20,120.4735432092805
3122,20,114.25485504230946
3123,20,113.0167385227132
3124,20,114.52911712832528
3125,20,111.85311557906363
3126,20,116.43391997721403
3127,20,116.51888563471084
3128,20,124.55185612207714
3129,20,111.76314404084887
3130,20,108.00507134015373
3131,20,117.8410493614521
3132,20,114.71641828915597
3133,20,104.6119165292262
3134,20,111.34211339819436
3135,20,126.17932326762505
3136,20,130.87920077111363
3137,20,110.66357906491808
3138,20,113.20102134063302
3139,20,108.98011106365297
3140,20,106.83846408068084
3141,20,109.4684856532972
3142,20,103.85001392925092
3143,20,131.8963226129199
3144,20,111.96396620809966
3145,20,111.62673319263158
3146,20,122.64493250375433
3147,20,115.34646317062229
3148,20,120.85733214155871
3149,20,103.9937539673393
3150,20,111.30923482580326
3151,20,108.66544775200309
3152,20,104.11365937023139
3153,20,110.9782838766786
3154,20,111.08601251815705
3155,20,108.00521726352099
3156,20,124.04962341959994
3157,20,118.47841287731659
3158,20,132.17599215117178
3159,20,115.28920619205975
3160,20,115.30114927439794
3161,20,107.85058513643588
3162,20,112.61539805109363
3163,20,115.64204940836848
3164,20,107.87419056634538
3165,20,120.8846778177721
3166,20,110.29906100376147
3167,20,108.47742018698824
3168,20,124.77357331892074
3169,20,123.42163967486519
3170,20,110.50829183149136
3171,20,122.06439629102894
3172,20,115.31888904857979
3173,20,108.12047209619095
3174,20,119.6355531344336
3175,20,120.02857497061609
3176,20,112.76896999224417
3177,20,110.96206571348021
3178,20,115.61983236532001
3179,20,118.47557595836727
3180,20,112.75005802918452
3181,20,109.7553569653144
3182,20,109.59272262340686
3183,20,122.13349519329498
3184,20,110.80783305923555
3185,20,112.06517599445388
3186,20,108.13284623551868
3187,20,113.44693354218685
3188,20,110.39968485010884
3189,20,109.17217735520826
3190,20,118.79861613726804
3191,20,125.51852435320544
3192,20,113.75281264538711
3193,20,134.71053532924702
3194,20,114.74372996644641
3195,20,116.7766511966214
3196,20,110.45249949248347
3197,20,114.46023151963843
3198,20,111.93823189841123
3199,20,116.73845545890157
3200,20,115.56086339740757
3201,20,109.5033706675139
3202,20,129.1174277098077
3203,20,115.92701250390954
3204,20,117.6086171236756
3205,20,115.39790206281576
3206,20,115.77239344154584
3207,20,111.79136864788958
3208,20,114.80267062297237
3209,20,105.6069530542183
3210,20,131.92000825218156
3211,20,120.46792310164997
3212,20,118.65985172986487
3213,20,108.17136099058513
3214,20,115.43663655366996
3215,20,110.89942873013824
3216,20,108.47973730241333
3217,20,113.94768769108747
3218,20,108.98542114481793
3219,20,104.27163302722496
3220,20,118.41501190816122
3221,20,111.19147279852545
3222,20,111.46182903456405
3223,20,119.18533770976688
3224,20,109.12552439343625
3225,20,109.59225452788007
3226,20,110.1083018304567
3227,20,121.7544203213954
3228,20,121.35574626948467
3229,20,105.96479650061964
3230,20,122.30879756059964
3231,20,129.6775702722227
3232,20,133.40813518536453
3233,20,116.30933950520658
3234,20,111.22638768517783
3235,20,115.14111900103343
3236,20,108.2282186538159
3237,20,109.29913869117081
3238,20,122.49823597781416
3239,20,104.11580096803195
3240,20,124.38966553414349
3241,20,119.79027796595696
3242,20,127.20126061816964
3243,20,142.47033991791682
3244,20,125.69768798946298
3245,20,119.71463767539726
3246,20,125.59872677499743
3247,20,129.17505567580162
3248,20,108.34945057433532
3249,20,110.73512734425823
3250,20,109.44109842855308
3251,20,125.12508804326609
3252,20,121.40402543376825
3253,20,110.1599636086454
3254,20,106.08324735972673
3255,20,112.99681697692185
3256,20,121.01306556071415
3257,20,119.60412925110471
3258,20,112.2374086205322
3259,20,108.99371242283861
3260,20,113.33316683529546
3261,20,117.05687202382055
3262,20,119.47536664841172
3263,20,103.24699119482227
3264,20,111.27724630586755
3265,20,120.53913768101688
3266,20,107.52143866286067
3267,20,107.44681227858513
3268,20,108.05740099199224
3269,20,123.36810450357089
3270,20,107.7940373108832
3271,20,110.07141605252743
3272,20,108.93228337990931
3273,20,107.24187300734279
3274,20,118.05102961405902
3275,20,130.5359519109827
3276,20,118.6233550776002
3277,20,123.91556499030129
3278,20,115.49827491984402
3279,20,114.67257341257846
3280,20,126.51885683979545
3281,20,111.88221397135524
3282,20,106.04656011498021
3283,20,116.74811275069456
3284,20,116.08761005426354
3285,20,116.59876348883142
3286,20,109.36108981729652
3287,20,111.28760004208806
3288,20,128.2744755261283
3289,20,109.10062755162082
3290,20,104.93166371378412
3291,20,116.09124115008424
3292,20,120.64841941007774
3293,20,117.1083813157428
3294,20,118.32140129950567
3295,20,112.02432996792012
3296,20,106.07005097586718
3297,20,106.90322172619445
3298,20,104.86126891872456
3299,20,115.21032566740726
3300,20,118.75596195354719
3301,20,127.22400656539398
3302,20,102.97071797230464
3303,20,118.19279619144993
