N,logN,logA_noisy,alpha_true,regime_label
158,5.062595033090258,-2.2078417124842433,0.31897136166998796,1
495,6.204557762588892,-7.026863008967273,0.43675801494091976,0
287,5.659482215794465,-3.4028815271375095,0.34368473440942937,1
26,3.2580965384060976,-4.440773082550954,0.3169898180478474,1
431,6.066108090126949,-2.155887261201535,0.3092297164806381,1
25,3.2188758252682006,-2.968464488457065,0.4898966102015608,0
142,4.955827057671684,-5.336841516341226,0.2939166688517698,1
436,6.07764224337197,-2.565605083822121,0.3785560199774089,1
423,6.047372179069919,-2.1884062727949667,0.24670616087825972,1
311,5.739792912211389,-2.661973990611564,0.4059155532850974,0
64,4.158883083515922,-4.213828047592937,0.3214423104161247,1
323,5.7776523232536166,-2.809737531349234,0.3213536406409226,1
385,5.9532433343137585,-8.570388406613553,0.3489988543603614,1
242,5.488937726198008,-3.411167293354296,0.4050283531492654,0
220,5.393627546397816,-7.312650808260177,0.4429074001544895,0
60,4.094344562388767,-3.9636277236151134,0.28691451816456126,1
139,4.934473933202634,-3.4758363056796666,0.24171052870550808,1
70,4.248495242192216,-1.855343284638925,0.258410278423383,1
324,5.780743515823193,-4.196776609527159,0.2899506912827291,1
15,2.708050201768877,-1.02618034763048,0.19508699214776468,1
36,3.5835189387338877,-3.2346634706211725,0.28307815970706507,1
370,5.913503005665297,-2.5377963498099545,0.2930139837434862,1
219,5.389071729862163,-4.871439713197634,0.33111234810830953,1
171,5.14166355656114,-3.525080538650069,0.3752292160548288,1
349,5.8550719222310805,-3.6568349351350777,0.3541336007432559,1
45,3.806662489992542,-3.2020507671123233,0.41490225082171506,0
242,5.488937726198008,-4.787059308416478,0.3572437579755934,1
470,6.152732694725381,-4.1589460444205875,0.40681889312169456,0
262,5.568344503799265,-4.879528201681419,0.41215048433580154,0
320,5.768320995825023,-4.292869179165122,0.3830321444066152,1
469,6.150602768467602,-5.56309575051735,0.4049790466224954,0
310,5.73657229751145,-3.7425709458221266,0.33988078161744,1
173,5.153291594555583,-3.258316121714317,0.325110110750908,1
480,6.17378610392277,-5.691610094848689,0.41524423705269436,0
407,6.008813185467165,-4.369015474410491,0.348286141660059,1
429,6.061456918951327,-6.579024687101845,0.3868735720350754,1
257,5.54907608493413,-4.600086301974975,0.3110375217353381,1
177,5.176149732630327,-4.986801152441544,0.3998225997864138,1
258,5.5529595849603774,-5.585684081918815,0.38547718470303455,1
55,4.007333185414289,-4.130987370240494,0.34434932153492354,1
209,5.342334252012658,-3.7200315997556133,0.28909883608881815,1
141,4.94875989044909,-3.8247732168403212,0.29917081896611164,1
447,6.102558594635941,-4.916202412334536,0.35528297223421007,1
195,5.272999558615029,-3.591495963726751,0.43870412398844266,0
117,4.762173934883226,-4.122073753746926,0.31428261232091437,1
358,5.8805329864286335,-7.456972262172476,0.4965474831176214,0
316,5.755742213618558,-3.0358927328717145,0.4173488071592224,0
101,4.615120516940269,-2.119482700959056,0.3284219656147612,1
437,6.079933195118474,-4.489405417735998,0.3484050468779669,1
455,6.120297418972928,-4.452080488629668,0.30926773381042205,1
425,6.052089168947946,-4.3143951158400995,0.4710687210656538,0
218,5.384495062834961,-5.817252576292642,0.4100260586688123,0
197,5.28320372878875,-4.55697963995118,0.4224775744918448,0
393,5.973809611894707,-6.15738277373687,0.36596954660071845,1
328,5.793013608414632,-2.5235119325120636,0.34091374433954713,1
421,6.042632833706135,-5.8400358094056815,0.36932221114344593,1
351,5.8607862234943555,-4.851973172167957,0.38815383246662843,1
99,4.5951198502356,-1.8393331224960043,0.3389126328027709,1
388,5.961005339649047,-7.673576669078058,0.37818599351408067,1
296,5.690359454357845,-4.805357803040096,0.3406471109803783,1
107,4.672828834555364,-3.3565412352991983,0.36405773162107524,1
363,5.894402834292399,-3.0443756994841036,0.30447590962192667,1
315,5.752572638857379,-4.547543520713659,0.40205910932489564,0
108,4.6821312272168125,-0.9283615938276244,0.24309086953077336,1
370,5.913503005665297,-2.876623458416072,0.26552304865043086,1
100,4.605170186088091,-5.377876357347822,0.45558314750290463,0
439,6.084499413097951,-2.8272927556672958,0.4065182192254739,0
361,5.888877958360582,-3.9904375131548155,0.38245447928800524,1
105,4.653960350252762,-2.902870025762069,0.25200774448974494,1
273,5.60947179522159,-2.566400840767556,0.36462655524042503,1
168,5.123963979462783,-5.075961298293926,0.3955402767411711,1
464,6.139884552247807,-4.740593522001147,0.35134566061157957,1
356,5.87493073088012,-4.223206110885021,0.3320258122396788,1
72,4.276666119154944,-6.661809897912877,0.38383326777289334,1
220,5.393627546397816,-3.92912364295988,0.3945547617887078,1
40,3.6888794543639363,-2.129113022154121,0.31112016600827275,1
163,5.093750200868112,-6.900863132510874,0.3079113594617608,1
292,5.676753802302528,-1.1743538534692013,0.3510627992869495,1
168,5.123963979462783,-4.089232153685169,0.34553062480798086,1
234,5.455321115400436,-6.235940877470631,0.3664353362275088,1
400,5.991464547132982,-8.103017881054623,0.3477120188637232,1
484,6.182084906737293,-1.3864970285564713,0.20035097083575595,1
482,6.177944114071347,-5.295362617558027,0.40223357604147103,0
171,5.14166355656114,-2.9429477414958565,0.3171519297346457,1
277,5.624017506223439,-2.926616354771132,0.3311681539162741,1
378,5.934894195646042,-2.121714020383308,0.3902223651883566,1
133,4.890349128296942,-3.3756100241922122,0.3325023291773771,1
98,4.5849674787726125,-2.0091065157812413,0.4056794227321998,0
291,5.6733232672058564,-1.7990180171268189,0.3351148416936309,1
198,5.288267030745041,-3.609494355124811,0.34733909962452847,1
294,5.683579767372695,-3.729667231596355,0.43163689967422275,0
58,4.060443010718833,-2.6708182772507127,0.30794003334484044,1
133,4.890349128296942,-2.0487641236022927,0.4015625223124717,0
461,6.133398043018341,-4.881020008281561,0.2950091305830507,1
320,5.768320995825023,-4.33437096832658,0.35752108967543816,1
266,5.583496308819293,-5.181799536676262,0.39682614114773807,1
341,5.831882477312842,-3.1196603510857996,0.2180184403369836,1
148,4.997212273831683,-1.7121819828339242,0.388745790084866,1
462,6.1355648911033835,-3.962212358525392,0.2732408758044733,1
214,5.365976015068581,-2.656727394903259,0.3419628559872472,1
420,6.040254711301223,-7.5326026202315575,0.42568001017669294,0
460,6.13122648950488,-5.029382986280092,0.3369726736855214,1
347,5.849324779975678,-7.252976571594068,0.504032758204044,0
372,5.918893854300029,-6.082078756604372,0.4235620521916176,0
288,5.6629604801706686,-1.4285756191631516,0.296944192017399,1
300,5.703782474689534,-1.9769905438929125,0.21544688388961364,1
41,3.71357206694821,-3.309938902555767,0.3835667074874692,1
288,5.6629604801706686,-3.0235872143390674,0.26850573700307456,1
144,4.969813299645445,-2.3067217693528503,0.2824664418527214,1
369,5.910796644067627,-5.733516565668223,0.29363767993494716,1
244,5.497168225334185,-1.8426661739132568,0.3668833883948357,1
64,4.158883083515922,-1.3493061227402003,0.34732633543405195,1
232,5.446737371709413,-2.683308988520374,0.3546433503954087,1
17,2.8332133446444514,-2.1197151900760116,0.33831747627472014,1
33,3.4965075617695107,-3.9044922991544424,0.374154530706331,1
143,4.962844630329838,-1.9107373936030108,0.28030183571073475,1
322,5.774551545575465,-4.047355962921475,0.4439249214408066,0
499,6.212606095771559,-1.8972020091889792,0.26842907786540193,1
44,3.784189634145534,-3.1849020636082224,0.33532137768559883,1
47,3.8501476019228247,-2.020795191451148,0.358564250604496,1
472,6.156978985606742,-2.5186551453810098,0.36591131803466975,1
186,5.225746673766965,-3.6680790697097834,0.32955688097184305,1
66,4.18965474217794,-1.9495020517105166,0.34372710128858686,1
311,5.739792912211389,-2.9586850914144898,0.39994161564597364,1
64,4.158883083515922,-2.1541548419501684,0.2235130577455195,1
147,4.990432586846763,-4.211901462217864,0.30237947859583125,1
113,4.727387818800836,-3.8609995555097676,0.3040070940710803,1
309,5.7333412769301075,-4.039007768163662,0.4330537351256042,0
358,5.8805329864286335,-1.8461125079148186,0.21217668531867925,1
266,5.583496308819293,-6.41884235445507,0.39938757028995747,1
430,6.063785208710864,-4.009213995719571,0.3872132878224178,1
282,5.641907070973574,-2.6393260134755234,0.34250524098418045,1
61,4.110873864337246,-3.179343606018547,0.513862708901429,0
406,6.0063531596263635,-5.484209132742972,0.3638064206306807,1
316,5.755742213618558,-5.520055762414808,0.31516298524090874,1
331,5.802118375407274,-3.1061930322770706,0.27678377447920843,1
170,5.135798437109085,-3.291367468137756,0.3339155083611977,1
288,5.6629604801706686,-3.7988442077956943,0.28384136716400116,1
114,4.736198448482215,-4.518653682481113,0.32719289930687934,1
385,5.9532433343137585,-3.4989770987668765,0.4124333005096896,0
174,5.1590552992720005,-5.15311336837398,0.3522105433649857,1
171,5.14166355656114,-4.863663767203213,0.5233747731419002,0
198,5.288267030745041,-2.651305684402446,0.3676558032664216,1
378,5.934894195646042,-5.407560355219327,0.44190837823490564,0
335,5.814130531854917,-6.5177742913307055,0.4322071792754907,0
88,4.477336814591843,-2.6385721350470677,0.36636600687751203,1
235,5.4595855141867125,-3.1411308947972554,0.2649785425790711,1
214,5.365976015068581,-4.529106623985783,0.34053287532110604,1
415,6.028278520254795,-6.87131328540204,0.3600695408369823,1
49,3.891820298314708,-2.8525554962572186,0.24019833265013668,1
495,6.204557762588892,-3.108184372117551,0.30651128042076936,1
360,5.886104031477934,-5.5306740726462404,0.38914927046041237,1
145,4.97673374248954,-2.5539520477490525,0.21306496406908607,1
451,6.111467339524851,-3.66925710270732,0.35377458047381455,1
282,5.641907070973574,-6.42517162486654,0.2927235040945274,1
92,4.521788577157736,-6.92867530812347,0.35272550382117185,1
41,3.71357206694821,-5.3609029674432325,0.3740331624837114,1
326,5.786897381397383,-5.110056845552148,0.389388410316561,1
130,4.8675344505325056,-3.5651723356462717,0.3613422937999241,1
36,3.5835189387338877,-1.729252333211864,0.4670535864522757,0
289,5.666426688147034,-1.7841181780810675,0.2778997272205964,1
364,5.897153867664213,-2.976318836262464,0.35530444920730364,1
294,5.683579767372695,-4.679475565312241,0.283189063538697,1
21,3.0445224381996137,-2.100527436097702,0.32930727362745604,1
271,5.602118820916601,-3.0056337347865596,0.31097912429587676,1
199,5.293304824774744,-4.245409502237015,0.39557385572101467,1
492,6.198478716512633,-4.425998554651527,0.3092309146494992,1
193,5.262690188956699,-1.4300249417336883,0.22267456550107984,1
260,5.560681631053989,-2.1994383930578945,0.37025672316427743,1
156,5.04985600731364,-1.2715286247229765,0.28168204608498426,1
289,5.666426688147034,-2.4355352726603203,0.2317577216853062,1
311,5.739792912211389,-6.526590416567477,0.2783378737354973,1
119,4.779123493195563,-1.854809384546443,0.31706312894842614,1
406,6.0063531596263635,-4.763843865505337,0.30675410376756224,1
120,4.787491742865379,-3.5668419214795484,0.32338404669114307,1
431,6.066108090126949,-6.6572326751884,0.40945437948490165,0
195,5.272999558615029,-5.125822903800179,0.23383529320862106,1
177,5.176149732630327,-5.86199747241101,0.34848544530169145,1
22,3.0910424538128614,-2.3864719903303184,0.36510160695519855,1
171,5.14166355656114,-1.5785596349257462,0.3725230733701747,1
391,5.968707560010941,-5.976443176115456,0.41650569178711233,0
21,3.0445224381996137,-2.4917194053643676,0.4278024942932262,0
85,4.442651256607963,-4.901135224133038,0.32713247628430175,1
270,5.598421959035412,-2.057857386346414,0.2604943013776323,1
266,5.583496308819293,-1.9447072534491066,0.3298741413216298,1
376,5.92958914341649,-5.952787013365772,0.3606664418346601,1
193,5.262690188956699,-3.0030628578409266,0.34776468426051954,1
137,4.919980925901117,-2.1304675427997983,0.2831762954810998,1
488,6.190315405873639,-5.7255690257206115,0.36465027091265195,1
363,5.894402834292399,-4.058032308136792,0.3689834271489661,1
54,3.9889840467494597,-2.4633838840578393,0.2822714002506699,1
433,6.070737728025585,-5.419778437525586,0.2663994645474832,1
266,5.583496308819293,-1.3606481558138273,0.32793587216375947,1
106,4.663439094206407,-3.6594887621005467,0.35789554634842213,1
147,4.990432586846763,-4.279291594246142,0.35522145898063046,1
150,5.010635294162922,-2.187870793302647,0.18162078863346048,1
381,5.942799375152948,-9.682621592029585,0.4142359622293188,0
325,5.7838251823605065,-3.776281694935799,0.25732325652077254,1
453,6.115892125505109,-6.097743390599734,0.3681378871120018,1
63,4.1431347265502625,-3.8461705745331414,0.3802468411624072,1
145,4.97673374248954,-2.730617364289006,0.3208984376749218,1
114,4.736198448482215,-3.7741327944827736,0.401891943285893,0
50,3.912023005628146,-4.051429565065744,0.3777162505542136,1
262,5.568344503799265,-1.986560154868835,0.3251260718176998,1
164,5.099866427885174,-2.1260007416812288,0.4132452334473555,0
162,5.087596335294113,-4.853979552604823,0.35798212632861304,1
47,3.8501476019228247,-2.281980250115686,0.26142419679888124,1
311,5.739792912211389,-1.9296061406156746,0.24748699177226788,1
5,1.6094379144341004,-3.0547218136917427,0.5071694557598058,0
362,5.891644211853396,-4.772690923719588,0.31188778170895237,1
96,4.5643481915720026,-5.980877586086799,0.4144443913555484,0
461,6.133398043018341,-4.547152053821613,0.38703809068664624,1
465,6.142037405608861,-6.162123982092504,0.3008994769694232,1
379,5.937536205108811,-6.730527580651843,0.4155512758603124,0
325,5.7838251823605065,-3.942757789285194,0.33706727843981876,1
214,5.365976015068581,-5.691841226783084,0.37335084561832765,1
362,5.891644211853396,-2.5957336818454886,0.2957855191781823,1
493,6.200509174062974,-1.4449768631567692,0.39528756871412507,1
248,5.513428746205305,-4.215319917070382,0.221142519839836,1
172,5.147494476871593,-3.224210407019079,0.2647914830492218,1
200,5.298317366598036,-1.6204342826761844,0.19625690677217983,1
261,5.564520407361008,-2.933535080013391,0.2851217461896528,1
439,6.084499413097951,-8.345302227187494,0.3746305287647259,1
341,5.831882477312842,-4.913592955440181,0.30900197994687434,1
298,5.697093486538962,-9.930635034651694,0.43562083590921197,0
479,6.1717005974317924,-5.428323394656398,0.4771857596466788,0
159,5.068904202283124,-5.864490846485658,0.4491400552953703,0
288,5.6629604801706686,-4.697338318309316,0.3599998375770743,1
112,4.71849887138438,-4.594685739402676,0.4034868945330536,0
51,3.9318256329204044,-3.2846470623482382,0.4196467211207299,0
17,2.8332133446444514,-2.760829993727461,0.39977279940598437,1
415,6.028278520254795,-6.408557432607172,0.3424690900330412,1
54,3.9889840467494597,-3.119492526492531,0.3471323026670009,1
205,5.323009979187189,-2.115204903964437,0.3593899387323175,1
299,5.700443573424131,-3.190809979090912,0.41586617462206127,0
202,5.3082676974507095,-3.2615569699054925,0.17722354635046908,1
86,4.454347296369787,-3.273310085833501,0.2326283427416282,1
385,5.9532433343137585,-5.876382744320938,0.3607774945753244,1
470,6.152732694725381,-2.3114682541670506,0.2557291838942465,1
334,5.81114099300664,-2.912009695845768,0.246622249662115,1
41,3.71357206694821,-2.4468115970368447,0.19590186619504463,1
418,6.035481432548679,-2.216641574113906,0.3624603359273776,1
344,5.840641657402468,-5.313370792465213,0.23630596622785194,1
199,5.293304824774744,-1.4780759826738818,0.3499399769350345,1
353,5.866468056961625,-7.2867224158852615,0.26669360822332777,1
180,5.192956850945766,-2.043383379481708,0.3923288695550093,1
260,5.560681631053989,-5.274266141137906,0.42045922906317934,0
477,6.167516490909305,-6.847273398966027,0.41946309155274786,0
218,5.384495062834961,-4.471398209369241,0.3971277398926965,1
398,5.986452005309563,-3.0462012399620546,0.48566144482131474,0
121,4.7957905456793855,-1.596957752771149,0.2275620609252969,1
244,5.497168225334185,-2.8272581095788545,0.2925394015896788,1
231,5.442417710565084,-2.476269300507939,0.3155698515543154,1
145,4.97673374248954,-2.9109505224888377,0.3608822020327478,1
271,5.602118820916601,-6.206448910595951,0.38039009717273936,1
215,5.370638028174175,-4.059798962959436,0.37271924032882214,1
253,5.533389488767046,-2.8824015237590457,0.18513011487253475,1
38,3.6375861599895436,-2.34790425075508,0.32447024315735284,1
117,4.762173934883226,-2.0609924876441124,0.30909448619277324,1
259,5.556828061738148,-2.8468863649357714,0.4756830236242753,0
141,4.94875989044909,-2.1592746489896597,0.3573428865232072,1
424,6.049733455255542,-7.384828609381564,0.40375241661983885,0
118,4.770684624550411,-4.499157668076476,0.22077937439055528,1
80,4.382026634798882,-5.551780221872837,0.43721406412969716,0
62,4.127134385206382,-3.7194652849020646,0.31285578768236605,1
467,6.146329257690311,-7.526745027794339,0.393493860888262,1
435,6.075346031111673,-7.084108734440858,0.39488228888746096,1
72,4.276666119154944,-2.566443831167534,0.30456464647519665,1
202,5.3082676974507095,-9.491953677741819,0.4612812683909192,0
400,5.991464547132982,-3.331025029439522,0.285982720819791,1
454,6.118097198063374,-6.025855808791415,0.3388056434570055,1
205,5.323009979187189,-4.447077471813892,0.3835709982898564,1
464,6.139884552247807,-4.128339186185749,0.4155103871917427,0
348,5.85220247980321,-4.727824334643393,0.36093986946123596,1
312,5.743003187841533,-7.617337949190855,0.3597879560940778,1
306,5.72358510198506,-2.3569224647314058,0.2805276768029871,1
358,5.8805329864286335,-2.9836046827247125,0.3842274684379014,1
169,5.129898714982245,-3.0515933610856654,0.31825822602907344,1
403,5.9989365619714965,-3.0576445871406794,0.28761958502237284,1
284,5.648974238196417,-3.190631780683703,0.25505126909585585,1
281,5.638354669369333,-4.589815024602059,0.33462351307101496,1
174,5.1590552992720005,-1.7781433516786223,0.4625785282585257,0
431,6.066108090126949,-5.341580431656241,0.2950598334154596,1
134,4.8978398000255385,-2.1366922097543037,0.282987724559953,1
42,3.7376696185214637,-4.877068900168517,0.3515212331649904,1
11,2.3978952737074617,-3.5749271339596307,0.3669993868278808,1
184,5.2149357576633335,-2.62553604999765,0.36369033901524195,1
368,5.908082938196105,-4.988394294731579,0.27700310263417394,1
63,4.1431347265502625,-4.291379647053178,0.3155503750849739,1
57,4.043051268009989,-3.1148571477670655,0.45755335122918744,0
457,6.124683390916086,-3.5845833554652256,0.25254104107392067,1
452,6.113682179854355,-3.542375793409123,0.2613059063967917,1
346,5.846438775086626,-2.6401116217005294,0.3358954934232445,1
406,6.0063531596263635,-2.459309436663661,0.3516464697324275,1
421,6.042632833706135,-3.8720566203591815,0.36375929930851797,1
22,3.0910424538128614,-1.6446812941519933,0.26022823444881393,1
120,4.787491742865379,-2.975117447293816,0.28908044960087176,1
22,3.0910424538128614,-2.4033362043649893,0.2743498116909673,1
111,4.7095302014024245,-3.6869922055382376,0.4309471362765231,0
407,6.008813185467165,-5.479801832023658,0.3320431554570649,1
83,4.41884060791708,-3.5411700939624895,0.33926381873101646,1
409,6.013715156067252,-5.940395949564441,0.30905335105958387,1
87,4.465908118769526,-4.213587672515725,0.22733066525160495,1
129,4.859812404439191,-5.034074817639806,0.41145730079315795,0
403,5.9989365619714965,-2.949980663393193,0.2657507690341941,1
354,5.869296913162023,-7.370983395793322,0.4534097116859325,0
222,5.402677381917324,-3.623051810078409,0.23495738771020697,1
468,6.148468295939014,-4.425874974087831,0.354014738170277,1
221,5.398162701563002,-1.442722740509028,0.27823373365123627,1
36,3.5835189387338877,-2.5073589182701097,0.33053504883529017,1
429,6.061456918951327,-3.597242849781815,0.16794324024124435,1
245,5.501258210585544,-3.469056578278337,0.3869885709244667,1
112,4.71849887138438,-1.482606243657876,0.2454968518236427,1
341,5.831882477312842,-7.309304034204125,0.37871645324841574,1
472,6.156978985606742,-3.006665704986575,0.24454997212462082,1
254,5.537334267057907,-3.4448591517032665,0.31416819606457813,1
434,6.073044534123446,-4.7073793176947945,0.3003486977163412,1
26,3.2580965384060976,-4.36974441845745,0.2934459896981719,1
243,5.493061443381701,-5.741882116807406,0.36542596492969937,1
458,6.126869184136019,-4.031750380149525,0.34883179633718486,1
398,5.986452005309563,-5.236608560861472,0.38487027728191525,1
258,5.5529595849603774,-4.073978576213052,0.41435720458964,0
291,5.6733232672058564,-2.069498619354382,0.2593472129610106,1
76,4.33073334041791,-2.6693240056356524,0.34925453901232145,1
223,5.407171771504962,-3.1236406145184223,0.3626065232934266,1
64,4.158883083515922,-4.397406540522753,0.297886329314879,1
325,5.7838251823605065,-2.1527070451880133,0.49778065301985536,0
276,5.620400865753382,-6.042181248994985,0.43674611907615135,0
471,6.15485809403765,-4.767662558925678,0.38025238969331526,1
128,4.852030263997742,-4.714625973665132,0.30605453586526593,1
142,4.955827057671684,-2.846143535612506,0.1791410577659212,1
228,5.4293456289983,-2.9484690693118716,0.35648316553701603,1
27,3.2958368663746995,-4.330192432975622,0.40632956775683937,0
174,5.1590552992720005,-5.3855202005043985,0.44064886524479874,0
288,5.6629604801706686,-2.0746682572257655,0.3149733935576093,1
362,5.891644211853396,-3.432022644279785,0.2003942108815574,1
395,5.978885764926439,-6.5718646720525165,0.4506397859594431,0
184,5.2149357576633335,-4.957457857652417,0.43032520232297367,0
313,5.7462031905721025,-8.653218588440168,0.44519590885243365,0
181,5.198497031321074,-1.7415424843298124,0.21896141775310823,1
159,5.068904202283124,-1.7650239460111727,0.32896945031073727,1
174,5.1590552992720005,-5.65333538103125,0.3251417913516353,1
264,5.575949103184195,-5.8245151955125545,0.3603084734125438,1
353,5.866468056961625,-8.714827603938438,0.5331311860306402,0
480,6.17378610392277,-2.6826373028640083,0.2864126671343996,1
239,5.476463551973351,-4.140717843072022,0.25352952032767156,1
349,5.8550719222310805,-2.7674021396206308,0.37222403401033105,1
491,6.196444127814887,-1.8555510735233782,0.4363356906848615,0
112,4.71849887138438,-3.0379227819610004,0.26699625503023394,1
108,4.6821312272168125,-4.72856807747582,0.3585022603160003,1
429,6.061456918951327,-5.756649195049485,0.38425190736506526,1
446,6.100318952042485,-4.1334152701219695,0.33250307469824736,1
229,5.433722003597908,-3.936920507808904,0.3453665338228646,1
51,3.9318256329204044,-2.939245688983722,0.2959569700666857,1
135,4.905274778512504,-3.1638461577370873,0.3448161376715652,1
371,5.916202062634389,-3.8205638728550646,0.42304336524570924,0
486,6.18620862392107,-2.682249402582452,0.32289565491758626,1
263,5.572154032215788,-3.889536762383366,0.38998287117738684,1
325,5.7838251823605065,-3.334625302317301,0.2789527622866342,1
28,3.332204510532347,-1.3726421898493697,0.3733708287241304,1
123,4.812184355453718,-5.375281548569796,0.4149646782064826,0
33,3.4965075617695107,-3.5339814990935112,0.31258345083667477,1
60,4.094344562388767,-3.7939478103458093,0.36081027847710173,1
79,4.369447852593604,-3.6759723226480707,0.2857548438975809,1
404,6.001414877985902,-3.2108316445162566,0.4277554332958602,0
95,4.553876891705804,-1.8856395045631584,0.40196541987652595,0
166,5.111987788416784,-6.4826888812131855,0.32502198236406715,1
226,5.4205349993165335,-6.815169160482067,0.4422662959730611,0
139,4.934473933202634,-4.851238764373099,0.3210421801376968,1
44,3.784189634145534,-2.4557631275341554,0.3941934649755222,1
458,6.126869184136019,-4.80734603213556,0.4473810881947692,0
59,4.077537444075211,-4.478717108634699,0.3955604829666853,1
197,5.28320372878875,-4.010783250290083,0.3648981246812428,1
57,4.043051268009989,-1.14646058929113,0.3649401457083789,1
360,5.886104031477934,-5.362894933064281,0.3158021673138275,1
95,4.553876891705804,-1.8435762799721584,0.40395636715258193,0
11,2.3978952737074617,-3.1644880557608515,0.2862110527639571,1
274,5.613128106424567,-5.203169414374412,0.27616007521202934,1
64,4.158883083515922,-2.9755926181784296,0.3716508003149356,1
470,6.152732694725381,-4.6109960787748046,0.37220262129347975,1
285,5.652489180303738,-4.422621870512256,0.2801903885480958,1
33,3.4965075617695107,-1.3719682851579025,0.2984270954990381,1
127,4.844187086537332,-1.4761326578217595,0.26145760856646505,1
325,5.7838251823605065,-1.9301949536982337,0.20901310407932705,1
467,6.146329257690311,-3.7240952449069353,0.39298522481207165,1
156,5.04985600731364,-1.9431031064890152,0.3482864129154579,1
297,5.69373213883637,-3.0875372648280357,0.4000416173475251,0
408,6.011267174428672,-8.898771035764701,0.4585522190172831,0
294,5.683579767372695,-4.7593879462376725,0.3224447201332037,1
386,5.955837369490737,-3.0337773788892175,0.2929169897573846,1
58,4.060443010718833,-4.307381464724914,0.28888575130921623,1
35,3.555348061775128,-1.7086293975533586,0.33052868326185825,1
207,5.332718793313679,-3.3956554692650416,0.3982937266268467,1
400,5.991464547132982,-2.6149061099479445,0.38251419269438,1
276,5.620400865753382,-3.6686906640646733,0.45157576871414445,0
243,5.493061443381701,-3.0330514681699783,0.33909271804538366,1
29,3.3672958303313014,-2.6220379229041018,0.39264023587478275,1
370,5.913503005665297,-2.6896635496702674,0.28920534283321525,1
409,6.013715156067252,-2.097952286205747,0.3001688142736929,1
289,5.666426688147034,-2.873959349244525,0.38328751111059134,1
273,5.60947179522159,-3.016051845670619,0.2841035875136587,1
381,5.942799375152948,-3.186290235888593,0.3360066443491271,1
467,6.146329257690311,-5.361855414207856,0.34313503538575846,1
493,6.200509174062974,-3.3239814566164623,0.4834161013567141,0
294,5.683579767372695,-5.13028672119218,0.4187986801599326,0
290,5.669880923015002,-4.978532765186442,0.4901608859844635,0
74,4.304065093339305,-1.8391333717358573,0.24119877151257021,1
437,6.079933195118474,-5.001252518421696,0.26362665160152476,1
371,5.916202062634389,-2.004047251384908,0.3509858840309636,1
302,5.710427017407982,-5.509922377304046,0.3106670012660609,1
230,5.438079308966674,-1.836737974673291,0.33720235449937075,1
182,5.2040066871317405,-3.3495519117488817,0.33104120386686864,1
289,5.666426688147034,-4.7757617984538205,0.38783299102487545,1
411,6.018593214520566,-2.8136298566138587,0.28570934879775095,1
294,5.683579767372695,-3.9462493943508608,0.26805189924746364,1
374,5.92425579744127,-3.2614581999310377,0.39461697209411967,1
79,4.369447852593604,-3.0569907836045944,0.34910561754707287,1
253,5.533389488767046,-3.4606851187863628,0.317563735036515,1
212,5.356586274719183,-4.702414818740924,0.24843141629843835,1
413,6.023447592985246,-6.124772267679185,0.31772822873113293,1
112,4.71849887138438,-3.126596594274615,0.26553160082752947,1
272,5.605802066332762,-2.4043431197034653,0.38168059056224246,1
76,4.33073334041791,-1.534973694624064,0.37200590591673893,1
382,5.9454206086327535,-5.146640721404197,0.3029552403760125,1
125,4.828313737382301,-2.8097132684235384,0.37070740773467314,1
417,6.033086221822782,-3.4336752348764668,0.2697896508195727,1
377,5.932245187474536,-3.44708619064582,0.3184665026791205,1
209,5.342334252012658,-7.309885099265959,0.38839765291536243,1
96,4.5643481915720026,-6.295075652843893,0.35498742556696566,1
351,5.8607862234943555,-7.283465631311869,0.4475282101702968,0
355,5.8721177895035845,-3.353180931454348,0.3262129251630561,1
75,4.3174881136696435,-3.8785144276994377,0.37917067181544645,1
393,5.973809611894707,-6.982190136733006,0.35081006486333527,1
123,4.812184355453718,-5.1971037698207025,0.41467003568207395,0
275,5.616771097702935,-4.345385390646796,0.44783559236371695,0
43,3.761200115926121,-4.423057539206802,0.3074962483526074,1
95,4.553876891705804,-3.518714541699454,0.29250894918115566,1
275,5.616771097702935,-5.403962216842344,0.32730025414563496,1
103,4.6347289883267235,-3.6145047182128134,0.422491601048743,0
282,5.641907070973574,-5.037846903196975,0.3078790876448222,1
212,5.356586274719183,-6.287505043709624,0.27659132981073253,1
172,5.147494476871593,-7.5323594689394,0.409352149163919,0
493,6.200509174062974,-5.274803692837271,0.39404101324736,1
107,4.672828834555364,-4.263339816751309,0.30176798146983863,1
244,5.497168225334185,-3.5051419302678593,0.4465806547579522,0
158,5.062595033090258,-2.855769276540481,0.32820234713224583,1
119,4.779123493195563,-6.715100684121229,0.5708034957935174,0
208,5.337538079749395,-5.923618454545545,0.4062851183362117,0
261,5.564520407361008,-4.1928782184950615,0.2939140148701861,1
228,5.4293456289983,-5.891941201213513,0.3698824494123072,1
256,5.545177444518625,-3.910937182810896,0.3281005047900084,1
492,6.198478716512633,-2.43739850793988,0.3094662309622378,1
70,4.248495242192216,-1.4815939900122064,0.3552438911478111,1
152,5.023880520912066,-3.320841543635872,0.4476162793893178,0
337,5.820082930382036,-2.904648621676508,0.22068101215633465,1
291,5.6733232672058564,-3.7793165767913193,0.42548073063698844,0
364,5.897153867664213,-7.130287255622929,0.30923586391129226,1
